Date,SKU,Predicted_Demand
2025-11-04,SKU030,16.17
2025-11-04,SKU031,18.31
2025-11-04,SKU032,18.47
2025-11-04,SKU033,15.29
2025-11-04,SKU034,15.02
2025-11-04,SKU035,15.63
2025-11-04,SKU036,16.12
2025-11-04,SKU037,15.22
2025-11-04,SKU038,18.12
2025-11-04,SKU039,17.75
2025-11-04,SKU040,15.46
2025-11-04,SKU041,15.08
2025-11-04,SKU042,14.73
2025-11-04,SKU043,15.29
2025-11-04,SKU044,16.72
2025-11-04,SKU045,18.03
2025-11-04,SKU046,18.01
2025-11-04,SKU047,16.32
2025-11-04,SKU048,16.1
2025-11-04,SKU049,16.01
2025-11-04,SKU050,15.75
2025-11-05,SKU001,16.6
2025-11-05,SKU002,17.79
2025-11-05,SKU003,18.58
2025-11-05,SKU004,14.8
2025-11-05,SKU005,16.04
2025-11-05,SKU006,16.28
2025-11-05,SKU007,15.22
2025-11-05,SKU008,16.14
2025-11-05,SKU009,21.37
2025-11-05,SKU010,20.76
2025-11-05,SKU011,16.04
2025-11-05,SKU012,16.52
2025-11-05,SKU013,17.24
2025-11-05,SKU014,17.72
2025-11-05,SKU015,17.22
2025-11-05,SKU016,22.33
2025-11-05,SKU017,23.08
2025-11-05,SKU018,17.21
2025-11-05,SKU019,16.53
2025-11-05,SKU020,17.63
2025-11-05,SKU021,17.16
2025-11-05,SKU022,16.99
2025-11-05,SKU023,24.7
2025-11-05,SKU024,24.55
2025-11-05,SKU025,16.1
2025-11-05,SKU026,16.91
2025-11-05,SKU027,16.84
2025-11-05,SKU028,16.81
2025-11-05,SKU029,16.55
2025-11-05,SKU030,23.68
2025-11-05,SKU031,23.99
2025-11-05,SKU032,16.52
2025-11-05,SKU033,16.86
2025-11-05,SKU034,16.51
2025-11-05,SKU035,16.93
2025-11-05,SKU036,16.77
2025-11-05,SKU037,23.83
2025-11-05,SKU038,23.02
2025-11-05,SKU039,17.33
2025-11-05,SKU040,16.99
2025-11-05,SKU041,17.01
2025-11-05,SKU042,18.01
2025-11-05,SKU043,18.23
2025-11-05,SKU044,19.19
2025-11-05,SKU045,21.18
2025-11-05,SKU046,17.14
2025-11-05,SKU047,17.05
2025-11-05,SKU048,17.44
2025-11-05,SKU049,17.76
2025-11-05,SKU050,17.79
2025-11-06,SKU001,18.91
2025-11-06,SKU002,18.04
2025-11-06,SKU003,17.01
2025-11-06,SKU004,16.65
2025-11-06,SKU005,16.76
2025-11-06,SKU006,16.11
2025-11-06,SKU007,16.49
2025-11-06,SKU008,17.4
2025-11-06,SKU009,18.16
2025-11-06,SKU010,15.66
2025-11-06,SKU011,16.03
2025-11-06,SKU012,15.15
2025-11-06,SKU013,16.37
2025-11-06,SKU014,15.57
2025-11-06,SKU015,17.93
2025-11-06,SKU016,17.04
2025-11-06,SKU017,15.77
2025-11-06,SKU018,15.82
2025-11-06,SKU019,16.15
2025-11-06,SKU020,16.35
2025-11-06,SKU021,16.3
2025-11-06,SKU022,20.54
2025-11-06,SKU023,20.13
2025-11-06,SKU024,16.03
2025-11-06,SKU025,16.3
2025-11-06,SKU026,17.15
2025-11-06,SKU027,16.76
2025-11-06,SKU028,16.5
2025-11-06,SKU029,18.41
2025-11-06,SKU030,17.73
2025-11-06,SKU031,16.26
2025-11-06,SKU032,17.1
2025-11-06,SKU033,16.54
2025-11-06,SKU034,16.65
2025-11-06,SKU035,17.26
2025-11-06,SKU036,19.29
2025-11-06,SKU037,19.01
2025-11-06,SKU038,16.51
2025-11-06,SKU039,16.63
2025-11-06,SKU040,17.4
2025-11-06,SKU041,15.85
2025-11-06,SKU042,16.46
2025-11-06,SKU043,17.4
2025-11-06,SKU044,17.37
2025-11-06,SKU045,15.94
2025-11-06,SKU046,16.96
2025-11-06,SKU047,16.04
2025-11-06,SKU048,16.37
2025-11-06,SKU049,16.53
2025-11-06,SKU050,20.26
2025-11-07,SKU001,20.26
2025-11-07,SKU002,14.51
2025-11-07,SKU003,14.81
2025-11-07,SKU004,15.88
2025-11-07,SKU005,16.68
2025-11-07,SKU006,16.46
2025-11-07,SKU007,21.88
2025-11-07,SKU008,23.1
2025-11-07,SKU009,14.03
2025-11-07,SKU010,13.99
2025-11-07,SKU011,14.27
2025-11-07,SKU012,14.28
2025-11-07,SKU013,14.2
2025-11-07,SKU014,19.49
2025-11-07,SKU015,20.46
2025-11-07,SKU016,14.24
2025-11-07,SKU017,13.8
2025-11-07,SKU018,13.96
2025-11-07,SKU019,14.5
2025-11-07,SKU020,14.07
2025-11-07,SKU021,18.73
2025-11-07,SKU022,20.32
2025-11-07,SKU023,13.87
2025-11-07,SKU024,14.31
2025-11-07,SKU025,14.51
2025-11-07,SKU026,15.02
2025-11-07,SKU027,14.41
2025-11-07,SKU028,21.83
2025-11-07,SKU029,22.19
2025-11-07,SKU030,14.65
2025-11-07,SKU031,14.7
2025-11-07,SKU032,14.34
2025-11-07,SKU033,14.33
2025-11-07,SKU034,14.54
2025-11-07,SKU035,18.99
2025-11-07,SKU036,19.52
2025-11-07,SKU037,15.08
2025-11-07,SKU038,14.89
2025-11-07,SKU039,14.9
2025-11-07,SKU040,15.08
2025-11-07,SKU041,16.33
2025-11-07,SKU042,17.24
2025-11-07,SKU043,16.93
2025-11-07,SKU044,16.09
2025-11-07,SKU045,15.22
2025-11-07,SKU046,13.66
2025-11-07,SKU047,15.46
2025-11-07,SKU048,16.07
2025-11-07,SKU049,15.4
2025-11-07,SKU050,15.16
2025-11-08,SKU001,14.69
2025-11-08,SKU002,14.35
2025-11-08,SKU003,14.33
2025-11-08,SKU004,14.75
2025-11-08,SKU005,14.76
2025-11-08,SKU006,16.57
2025-11-08,SKU007,16.54
2025-11-08,SKU008,13.22
2025-11-08,SKU009,13.9
2025-11-08,SKU010,14.09
2025-11-08,SKU011,13.77
2025-11-08,SKU012,13.77
2025-11-08,SKU013,16.55
2025-11-08,SKU014,15.3
2025-11-08,SKU015,12.78
2025-11-08,SKU016,13.18
2025-11-08,SKU017,12.97
2025-11-08,SKU018,12.96
2025-11-08,SKU019,13.11
2025-11-08,SKU020,13.99
2025-11-08,SKU021,14.95
2025-11-08,SKU022,12.6
2025-11-08,SKU023,12.93
2025-11-08,SKU024,13.15
2025-11-08,SKU025,12.75
2025-11-08,SKU026,12.73
2025-11-08,SKU027,15.52
2025-11-08,SKU028,15.98
2025-11-08,SKU029,12.88
2025-11-08,SKU030,11.68
2025-11-08,SKU031,12.05
2025-11-08,SKU032,12.47
2025-11-08,SKU033,11.57
2025-11-08,SKU034,14.71
2025-11-08,SKU035,14.24
2025-11-08,SKU036,13.13
2025-11-08,SKU037,12.47
2025-11-08,SKU038,12.38
2025-11-08,SKU039,12.53
2025-11-08,SKU040,12.56
2025-11-08,SKU041,14.97
2025-11-08,SKU042,15.77
2025-11-08,SKU043,12.19
2025-11-08,SKU044,12.25
2025-11-08,SKU045,12.28
2025-11-08,SKU046,12.36
2025-11-08,SKU047,12.47
2025-11-08,SKU048,16.83
2025-11-08,SKU049,17.1
2025-11-08,SKU050,13.1
2025-11-09,SKU001,12.05
2025-11-09,SKU002,12.45
2025-11-09,SKU003,12.24
2025-11-09,SKU004,11.84
2025-11-09,SKU005,17.73
2025-11-09,SKU006,17.23
2025-11-09,SKU007,11.92
2025-11-09,SKU008,12.12
2025-11-09,SKU009,12.08
2025-11-09,SKU010,12.36
2025-11-09,SKU011,11.94
2025-11-09,SKU012,18.16
2025-11-09,SKU013,19.11
2025-11-09,SKU014,12.12
2025-11-09,SKU015,12.46
2025-11-09,SKU016,12.17
2025-11-09,SKU017,12.15
2025-11-09,SKU018,12.27
2025-11-09,SKU019,18.04
2025-11-09,SKU020,17.58
2025-11-09,SKU021,12.64
2025-11-09,SKU022,12.26
2025-11-09,SKU023,12.44
2025-11-09,SKU024,12.19
2025-11-09,SKU025,12.43
2025-11-09,SKU026,14.85
2025-11-09,SKU027,14.42
2025-11-09,SKU028,12.2
2025-11-09,SKU029,11.74
2025-11-09,SKU030,12.07
2025-11-09,SKU031,12.77
2025-11-09,SKU032,11.5
2025-11-09,SKU033,15.44
2025-11-09,SKU034,16.02
2025-11-09,SKU035,12.5
2025-11-09,SKU036,13.06
2025-11-09,SKU037,12.5
2025-11-09,SKU038,12.19
2025-11-09,SKU039,12.19
2025-11-09,SKU040,14.71
2025-11-09,SKU041,14.39
2025-11-09,SKU042,11.3
2025-11-09,SKU043,11.62
2025-11-09,SKU044,12.02
2025-11-09,SKU045,12.19
2025-11-09,SKU046,12.36
2025-11-09,SKU047,14.76
2025-11-09,SKU048,14.74
2025-11-09,SKU049,13.01
2025-11-09,SKU050,12.64
2025-11-10,SKU001,12.13
2025-11-10,SKU002,11.25
2025-11-10,SKU003,13.18
2025-11-10,SKU004,16.62
2025-11-10,SKU005,16.62
2025-11-10,SKU006,12.15
2025-11-10,SKU007,12.28
2025-11-10,SKU008,10.55
2025-11-10,SKU009,11.2
2025-11-10,SKU010,10.88
2025-11-10,SKU011,17.75
2025-11-10,SKU012,17.86
2025-11-10,SKU013,12.68
2025-11-10,SKU014,12.4
2025-11-10,SKU015,12.64
2025-11-10,SKU016,11.93
2025-11-10,SKU017,12.58
2025-11-10,SKU018,17.73
2025-11-10,SKU019,18.21
2025-11-10,SKU020,11.96
2025-11-10,SKU021,12.63
2025-11-10,SKU022,12.83
2025-11-10,SKU023,12.9
2025-11-10,SKU024,12.19
2025-11-10,SKU025,17.98
2025-11-10,SKU026,17.89
2025-11-10,SKU027,12.05
2025-11-10,SKU028,12.78
2025-11-10,SKU029,12.57
2025-11-10,SKU030,12.05
2025-11-10,SKU031,12.4
2025-11-10,SKU032,16.77
2025-11-10,SKU033,16.27
2025-11-10,SKU034,11.9
2025-11-10,SKU035,12.07
2025-11-10,SKU036,12.44
2025-11-10,SKU037,12.26
2025-11-10,SKU038,13.47
2025-11-10,SKU039,15.07
2025-11-10,SKU040,15.05
2025-11-10,SKU041,11.83
2025-11-10,SKU042,12.05
2025-11-10,SKU043,11.94
2025-11-10,SKU044,11.33
2025-11-10,SKU045,11.09
2025-11-10,SKU046,14.39
2025-11-10,SKU047,14.39
2025-11-10,SKU048,10.6
2025-11-10,SKU049,10.29
2025-11-10,SKU050,10.77
2025-11-11,SKU001,12.11
2025-11-11,SKU002,12.06
2025-11-11,SKU003,13.91
2025-11-11,SKU004,13.92
2025-11-11,SKU005,11.96
2025-11-11,SKU006,11.35
2025-11-11,SKU007,11.38
2025-11-11,SKU008,11.07
2025-11-11,SKU009,12.52
2025-11-11,SKU010,14.63
2025-11-11,SKU011,14.8
2025-11-11,SKU012,11.29
2025-11-11,SKU013,11.55
2025-11-11,SKU014,11.7
2025-11-11,SKU015,11.2
2025-11-11,SKU016,12.2
2025-11-11,SKU017,15.44
2025-11-11,SKU018,15.83
2025-11-11,SKU019,12.6
2025-11-11,SKU020,13.0
2025-11-11,SKU021,13.1
2025-11-11,SKU022,13.75
2025-11-11,SKU023,14.27
2025-11-11,SKU024,15.98
2025-11-11,SKU025,15.78
2025-11-11,SKU026,14.21
2025-11-11,SKU027,12.82
2025-11-11,SKU028,12.88
2025-11-11,SKU029,14.67
2025-11-11,SKU030,14.44
2025-11-11,SKU031,17.59
2025-11-11,SKU032,17.93
2025-11-11,SKU033,14.35
2025-11-11,SKU034,13.74
2025-11-11,SKU035,15.61
2025-11-11,SKU036,15.06
2025-11-11,SKU037,15.77
2025-11-11,SKU038,16.28
2025-11-11,SKU039,16.54
2025-11-11,SKU040,14.0
2025-11-11,SKU041,14.76
2025-11-11,SKU042,14.94
2025-11-11,SKU043,14.31
2025-11-11,SKU044,14.5
2025-11-11,SKU045,17.99
2025-11-11,SKU046,18.07
2025-11-11,SKU047,15.22
2025-11-11,SKU048,14.82
2025-11-11,SKU049,14.3
2025-11-11,SKU050,15.3
2025-11-12,SKU001,15.28
2025-11-12,SKU002,16.39
2025-11-12,SKU003,15.9
2025-11-12,SKU004,15.17
2025-11-12,SKU005,13.9
2025-11-12,SKU006,13.19
2025-11-12,SKU007,14.92
2025-11-12,SKU008,14.02
2025-11-12,SKU009,15.58
2025-11-12,SKU010,16.21
2025-11-12,SKU011,15.37
2025-11-12,SKU012,13.81
2025-11-12,SKU013,14.5
2025-11-12,SKU014,14.57
2025-11-12,SKU015,15.2
2025-11-12,SKU016,17.24
2025-11-12,SKU017,17.54
2025-11-12,SKU018,14.76
2025-11-12,SKU019,14.89
2025-11-12,SKU020,13.67
2025-11-12,SKU021,14.71
2025-11-12,SKU022,14.79
2025-11-12,SKU023,19.52
2025-11-12,SKU024,19.78
2025-11-12,SKU025,14.23
2025-11-12,SKU026,14.49
2025-11-12,SKU027,15.02
2025-11-12,SKU028,15.07
2025-11-12,SKU029,14.58
2025-11-12,SKU030,20.33
2025-11-12,SKU031,21.76
2025-11-12,SKU032,16.23
2025-11-12,SKU033,15.95
2025-11-12,SKU034,16.99
2025-11-12,SKU035,17.63
2025-11-12,SKU036,17.64
2025-11-12,SKU037,24.07
2025-11-12,SKU038,25.23
2025-11-12,SKU039,16.0
2025-11-12,SKU040,16.13
2025-11-12,SKU041,15.7
2025-11-12,SKU042,15.82
2025-11-12,SKU043,16.6
2025-11-12,SKU044,24.12
2025-11-12,SKU045,24.58
2025-11-12,SKU046,16.82
2025-11-12,SKU047,17.04
2025-11-12,SKU048,16.57
2025-11-12,SKU049,17.1
2025-11-12,SKU050,16.59
2025-11-13,SKU001,23.86
2025-11-13,SKU002,24.88
2025-11-13,SKU003,16.29
2025-11-13,SKU004,17.12
2025-11-13,SKU005,16.66
2025-11-13,SKU006,16.05
2025-11-13,SKU007,18.06
2025-11-13,SKU008,19.21
2025-11-13,SKU009,19.39
2025-11-13,SKU010,17.51
2025-11-13,SKU011,17.1
2025-11-13,SKU012,16.25
2025-11-13,SKU013,16.61
2025-11-13,SKU014,16.65
2025-11-13,SKU015,18.32
2025-11-13,SKU016,18.07
2025-11-13,SKU017,16.57
2025-11-13,SKU018,16.91
2025-11-13,SKU019,16.29
2025-11-13,SKU020,17.03
2025-11-13,SKU021,16.53
2025-11-13,SKU022,17.61
2025-11-13,SKU023,16.97
2025-11-13,SKU024,16.2
2025-11-13,SKU025,16.44
2025-11-13,SKU026,16.08
2025-11-13,SKU027,16.36
2025-11-13,SKU028,16.32
2025-11-13,SKU029,17.27
2025-11-13,SKU030,17.59
2025-11-13,SKU031,15.41
2025-11-13,SKU032,16.19
2025-11-13,SKU033,16.4
2025-11-13,SKU034,16.94
2025-11-13,SKU035,16.19
2025-11-13,SKU036,18.58
2025-11-13,SKU037,18.97
2025-11-13,SKU038,16.03
2025-11-13,SKU039,15.8
2025-11-13,SKU040,15.65
2025-11-13,SKU041,16.28
2025-11-13,SKU042,16.07
2025-11-13,SKU043,17.48
2025-11-13,SKU044,16.72
2025-11-13,SKU045,16.19
2025-11-13,SKU046,16.42
2025-11-13,SKU047,15.62
2025-11-13,SKU048,16.09
2025-11-13,SKU049,16.81
2025-11-13,SKU050,17.83
2025-11-14,SKU001,18.71
2025-11-14,SKU002,15.2
2025-11-14,SKU003,15.5
2025-11-14,SKU004,15.13
2025-11-14,SKU005,15.5
2025-11-14,SKU006,15.4
2025-11-14,SKU007,18.5
2025-11-14,SKU008,18.42
2025-11-14,SKU009,15.76
2025-11-14,SKU010,14.89
2025-11-14,SKU011,15.35
2025-11-14,SKU012,15.61
2025-11-14,SKU013,16.28
2025-11-14,SKU014,19.96
2025-11-14,SKU015,19.88
2025-11-14,SKU016,14.2
2025-11-14,SKU017,13.92
2025-11-14,SKU018,14.26
2025-11-14,SKU019,13.97
2025-11-14,SKU020,14.88
2025-11-14,SKU021,20.56
2025-11-14,SKU022,20.27
2025-11-14,SKU023,14.33
2025-11-14,SKU024,13.65
2025-11-14,SKU025,13.88
2025-11-14,SKU026,14.16
2025-11-14,SKU027,13.93
2025-11-14,SKU028,19.72
2025-11-14,SKU029,20.79
2025-11-14,SKU030,13.84
2025-11-14,SKU031,13.96
2025-11-14,SKU032,14.25
2025-11-14,SKU033,15.58
2025-11-14,SKU034,14.62
2025-11-14,SKU035,19.18
2025-11-14,SKU036,22.1
2025-11-14,SKU037,16.64
2025-11-14,SKU038,16.45
2025-11-14,SKU039,15.77
2025-11-14,SKU040,15.87
2025-11-14,SKU041,16.28
2025-11-14,SKU042,24.0
2025-11-14,SKU043,25.4
2025-11-14,SKU044,15.85
2025-11-14,SKU045,16.24
2025-11-14,SKU046,16.18
2025-11-14,SKU047,15.69
2025-11-14,SKU048,15.5
2025-11-14,SKU049,18.4
2025-11-14,SKU050,19.53
2025-11-15,SKU001,14.93
2025-11-15,SKU002,15.49
2025-11-15,SKU003,14.89
2025-11-15,SKU004,15.3
2025-11-15,SKU005,15.53
2025-11-15,SKU006,15.76
2025-11-15,SKU007,16.48
2025-11-15,SKU008,14.61
2025-11-15,SKU009,14.39
2025-11-15,SKU010,13.71
2025-11-15,SKU011,13.84
2025-11-15,SKU012,14.16
2025-11-15,SKU013,17.88
2025-11-15,SKU014,16.61
2025-11-15,SKU015,14.92
2025-11-15,SKU016,13.49
2025-11-15,SKU017,13.69
2025-11-15,SKU018,13.41
2025-11-15,SKU019,13.97
2025-11-15,SKU020,16.55
2025-11-15,SKU021,15.91
2025-11-15,SKU022,13.96
2025-11-15,SKU023,14.3
2025-11-15,SKU024,14.47
2025-11-15,SKU025,14.7
2025-11-15,SKU026,16.82
2025-11-15,SKU027,17.12
2025-11-15,SKU028,17.68
2025-11-15,SKU029,16.56
2025-11-15,SKU030,16.23
2025-11-15,SKU031,16.79
2025-11-15,SKU032,17.05
2025-11-15,SKU033,15.95
2025-11-15,SKU034,16.33
2025-11-15,SKU035,15.86
2025-11-15,SKU036,16.56
2025-11-15,SKU037,15.88
2025-11-15,SKU038,13.85
2025-11-15,SKU039,13.98
2025-11-15,SKU040,13.8
2025-11-15,SKU041,15.68
2025-11-15,SKU042,16.4
2025-11-15,SKU043,13.65
2025-11-15,SKU044,13.31
2025-11-15,SKU045,14.14
2025-11-15,SKU046,13.45
2025-11-15,SKU047,14.04
2025-11-15,SKU048,16.05
2025-11-15,SKU049,17.62
2025-11-15,SKU050,13.9
2025-11-16,SKU001,13.33
2025-11-16,SKU002,13.09
2025-11-16,SKU003,12.29
2025-11-16,SKU004,13.06
2025-11-16,SKU005,15.49
2025-11-16,SKU006,15.97
2025-11-16,SKU007,12.59
2025-11-16,SKU008,12.69
2025-11-16,SKU009,12.45
2025-11-16,SKU010,12.45
2025-11-16,SKU011,12.2
2025-11-16,SKU012,15.77
2025-11-16,SKU013,16.16
2025-11-16,SKU014,11.87
2025-11-16,SKU015,12.87
2025-11-16,SKU016,12.44
2025-11-16,SKU017,12.33
2025-11-16,SKU018,12.45
2025-11-16,SKU019,16.55
2025-11-16,SKU020,17.31
2025-11-16,SKU021,12.02
2025-11-16,SKU022,12.18
2025-11-16,SKU023,11.93
2025-11-16,SKU024,11.97
2025-11-16,SKU025,12.52
2025-11-16,SKU026,17.08
2025-11-16,SKU027,15.87
2025-11-16,SKU028,11.84
2025-11-16,SKU029,12.35
2025-11-16,SKU030,12.63
2025-11-16,SKU031,12.68
2025-11-16,SKU032,12.63
2025-11-16,SKU033,16.52
2025-11-16,SKU034,16.5
2025-11-16,SKU035,12.45
2025-11-16,SKU036,12.19
2025-11-16,SKU037,12.18
2025-11-16,SKU038,12.2
2025-11-16,SKU039,11.87
2025-11-16,SKU040,14.89
2025-11-16,SKU041,15.9
2025-11-16,SKU042,11.7
2025-11-16,SKU043,11.4
2025-11-16,SKU044,12.08
2025-11-16,SKU045,11.67
2025-11-16,SKU046,12.7
2025-11-16,SKU047,14.29
2025-11-16,SKU048,14.27
2025-11-16,SKU049,11.78
2025-11-16,SKU050,11.85
2025-11-17,SKU001,11.69
2025-11-17,SKU002,11.49
2025-11-17,SKU003,11.35
2025-11-17,SKU004,14.17
2025-11-17,SKU005,13.65
2025-11-17,SKU006,11.8
2025-11-17,SKU007,11.88
2025-11-17,SKU008,11.75
2025-11-17,SKU009,11.79
2025-11-17,SKU010,9.88
2025-11-17,SKU011,13.66
2025-11-17,SKU012,13.97
2025-11-17,SKU013,11.13
2025-11-17,SKU014,11.03
2025-11-17,SKU015,10.95
2025-11-17,SKU016,10.45
2025-11-17,SKU017,10.4
2025-11-17,SKU018,15.24
2025-11-17,SKU019,16.03
2025-11-17,SKU020,11.08
2025-11-17,SKU021,11.36
2025-11-17,SKU022,10.69
2025-11-17,SKU023,10.85
2025-11-17,SKU024,11.01
2025-11-17,SKU025,17.2
2025-11-17,SKU026,17.48
2025-11-17,SKU027,12.51
2025-11-17,SKU028,11.77
2025-11-17,SKU029,11.57
2025-11-17,SKU030,12.22
2025-11-17,SKU031,12.01
2025-11-17,SKU032,18.24
2025-11-17,SKU033,18.69
2025-11-17,SKU034,12.53
2025-11-17,SKU035,11.71
2025-11-17,SKU036,12.29
2025-11-17,SKU037,11.84
2025-11-17,SKU038,12.11
2025-11-17,SKU039,17.42
2025-11-17,SKU040,17.96
2025-11-17,SKU041,12.91
2025-11-17,SKU042,11.67
2025-11-17,SKU043,12.28
2025-11-17,SKU044,12.06
2025-11-17,SKU045,13.25
2025-11-17,SKU046,16.75
2025-11-17,SKU047,16.25
2025-11-17,SKU048,12.35
2025-11-17,SKU049,13.01
2025-11-17,SKU050,12.19
2025-11-18,SKU001,12.82
2025-11-18,SKU002,13.4
2025-11-18,SKU003,15.41
2025-11-18,SKU004,15.51
2025-11-18,SKU005,14.14
2025-11-18,SKU006,13.07
2025-11-18,SKU007,13.01
2025-11-18,SKU008,14.16
2025-11-18,SKU009,14.2
2025-11-18,SKU010,15.42
2025-11-18,SKU011,15.68
2025-11-18,SKU012,13.45
2025-11-18,SKU013,12.44
2025-11-18,SKU014,12.01
2025-11-18,SKU015,12.0
2025-11-18,SKU016,12.82
2025-11-18,SKU017,15.69
2025-11-18,SKU018,15.26
2025-11-18,SKU019,12.56
2025-11-18,SKU020,12.88
2025-11-18,SKU021,11.97
2025-11-18,SKU022,12.11
2025-11-18,SKU023,11.83
2025-11-18,SKU024,14.94
2025-11-18,SKU025,16.4
2025-11-18,SKU026,12.68
2025-11-18,SKU027,11.61
2025-11-18,SKU028,13.24
2025-11-18,SKU029,15.18
2025-11-18,SKU030,11.2
2025-11-18,SKU031,12.09
2025-11-18,SKU032,11.31
2025-11-18,SKU033,11.73
2025-11-18,SKU034,13.12
2025-11-18,SKU035,13.08
2025-11-18,SKU036,10.69
2025-11-18,SKU037,9.79
2025-11-18,SKU038,10.54
2025-11-18,SKU039,9.73
2025-11-18,SKU040,9.93
2025-11-18,SKU041,12.58
2025-11-18,SKU042,11.0
2025-11-18,SKU043,10.16
2025-11-18,SKU044,9.6
2025-11-18,SKU045,10.22
2025-11-18,SKU046,10.4
2025-11-18,SKU047,10.24
2025-11-18,SKU048,10.09
2025-11-18,SKU049,9.73
2025-11-18,SKU050,9.63
2025-11-19,SKU001,9.87
2025-11-19,SKU002,10.07
2025-11-19,SKU003,9.92
2025-11-19,SKU004,10.24
2025-11-19,SKU005,10.14
2025-11-19,SKU006,8.85
2025-11-19,SKU007,8.27
2025-11-19,SKU008,8.02
2025-11-19,SKU009,7.63
2025-11-19,SKU010,7.69
2025-11-19,SKU011,8.08
2025-11-19,SKU012,8.78
2025-11-19,SKU013,8.88
2025-11-19,SKU014,7.34
2025-11-19,SKU015,7.55
2025-11-19,SKU016,6.87
2025-11-19,SKU017,6.76
2025-11-19,SKU018,6.99
2025-11-19,SKU019,8.85
2025-11-19,SKU020,9.67
2025-11-19,SKU021,7.55
2025-11-19,SKU022,7.22
2025-11-19,SKU023,7.85
2025-11-19,SKU024,8.34
2025-11-19,SKU025,7.58
2025-11-19,SKU026,9.27
2025-11-19,SKU027,7.79
2025-11-19,SKU028,6.96
2025-11-19,SKU029,7.22
2025-11-19,SKU030,7.05
2025-11-19,SKU031,7.26
2025-11-19,SKU032,7.13
2025-11-19,SKU033,10.1
2025-11-19,SKU034,10.55
2025-11-19,SKU035,9.61
2025-11-19,SKU036,9.51
2025-11-19,SKU037,9.76
2025-11-19,SKU038,9.46
2025-11-19,SKU039,10.47
2025-11-19,SKU040,12.15
2025-11-19,SKU041,11.34
2025-11-19,SKU042,10.81
2025-11-19,SKU043,10.81
2025-11-19,SKU044,10.56
2025-11-19,SKU045,10.54
2025-11-19,SKU046,9.99
2025-11-19,SKU047,12.09
2025-11-19,SKU048,12.46
2025-11-19,SKU049,9.68
2025-11-19,SKU050,9.85
2025-11-20,SKU001,10.07
2025-11-20,SKU002,10.43
2025-11-20,SKU003,9.94
2025-11-20,SKU004,12.24
2025-11-20,SKU005,14.38
2025-11-20,SKU006,9.67
2025-11-20,SKU007,9.09
2025-11-20,SKU008,10.12
2025-11-20,SKU009,10.49
2025-11-20,SKU010,10.47
2025-11-20,SKU011,14.55
2025-11-20,SKU012,14.4
2025-11-20,SKU013,10.08
2025-11-20,SKU014,10.75
2025-11-20,SKU015,10.05
2025-11-20,SKU016,10.88
2025-11-20,SKU017,10.95
2025-11-20,SKU018,13.93
2025-11-20,SKU019,13.56
2025-11-20,SKU020,10.65
2025-11-20,SKU021,10.45
2025-11-20,SKU022,10.31
2025-11-20,SKU023,11.08
2025-11-20,SKU024,10.7
2025-11-20,SKU025,14.58
2025-11-20,SKU026,13.37
2025-11-20,SKU027,10.02
2025-11-20,SKU028,9.71
2025-11-20,SKU029,10.25
2025-11-20,SKU030,10.65
2025-11-20,SKU031,10.06
2025-11-20,SKU032,13.38
2025-11-20,SKU033,13.08
2025-11-20,SKU034,9.73
2025-11-20,SKU035,9.21
2025-11-20,SKU036,9.5
2025-11-20,SKU037,9.86
2025-11-20,SKU038,9.56
2025-11-20,SKU039,14.03
2025-11-20,SKU040,14.52
2025-11-20,SKU041,9.62
2025-11-20,SKU042,10.12
2025-11-20,SKU043,9.85
2025-11-20,SKU044,10.79
2025-11-20,SKU045,10.18
2025-11-20,SKU046,11.78
2025-11-20,SKU047,10.99
2025-11-20,SKU048,9.08
2025-11-20,SKU049,9.97
2025-11-20,SKU050,10.8
2025-11-21,SKU001,11.04
2025-11-21,SKU002,10.93
2025-11-21,SKU003,11.78
2025-11-21,SKU004,10.43
2025-11-21,SKU005,9.84
2025-11-21,SKU006,9.99
2025-11-21,SKU007,10.3
2025-11-21,SKU008,9.41
2025-11-21,SKU009,9.66
2025-11-21,SKU010,10.14
2025-11-21,SKU011,12.19
2025-11-21,SKU012,9.64
2025-11-21,SKU013,10.04
2025-11-21,SKU014,9.74
2025-11-21,SKU015,10.08
2025-11-21,SKU016,9.91
2025-11-21,SKU017,12.36
2025-11-21,SKU018,11.16
2025-11-21,SKU019,9.38
2025-11-21,SKU020,9.69
2025-11-21,SKU021,9.46
2025-11-21,SKU022,9.65
2025-11-21,SKU023,9.53
2025-11-21,SKU024,12.47
2025-11-21,SKU025,12.66
2025-11-21,SKU026,9.57
2025-11-21,SKU027,9.85
2025-11-21,SKU028,10.03
2025-11-21,SKU029,10.21
2025-11-21,SKU030,10.4
2025-11-21,SKU031,14.17
2025-11-21,SKU032,14.63
2025-11-21,SKU033,9.93
2025-11-21,SKU034,10.32
2025-11-21,SKU035,10.17
2025-11-21,SKU036,10.03
2025-11-21,SKU037,9.68
2025-11-21,SKU038,13.81
2025-11-21,SKU039,14.25
2025-11-21,SKU040,9.9
2025-11-21,SKU041,10.13
2025-11-21,SKU042,10.3
2025-11-21,SKU043,9.56
2025-11-21,SKU044,9.37
2025-11-21,SKU045,14.18
2025-11-21,SKU046,13.83
2025-11-21,SKU047,9.68
2025-11-21,SKU048,9.79
2025-11-21,SKU049,9.78
2025-11-21,SKU050,10.74
2025-11-22,SKU001,10.54
2025-11-22,SKU002,13.19
2025-11-22,SKU003,14.78
