Date,SKU,Units_Sold,Revenue,Price,Promotion
2024-02-25,SKU014,31,70393.25,2270.75,0
2024-02-25,SKU015,6,37272.72,6212.12,0
2024-02-25,SKU016,13,28168.66,2166.82,0
2024-02-25,SKU017,10,84773.2,8477.32,0
2024-02-25,SKU018,33,183988.53,5575.41,0
2024-02-25,SKU019,19,91577.15,4819.85,0
2024-02-25,SKU020,16,62360.64,3897.54,0
2024-02-25,SKU021,10,77112.8,7711.28,0
2024-02-25,SKU022,17,78149.51,4597.03,0
2024-02-25,SKU023,17,24084.58,1416.74,0
2024-02-25,SKU024,20,35377.4,1768.87,0
2024-02-25,SKU025,3,34674.03,11558.01,0
2024-02-25,SKU026,22,240669.88,10939.54,0
2024-02-25,SKU027,24,204398.4,8516.6,0
2024-02-25,SKU028,3,10452.27,3484.09,0
2024-02-25,SKU029,11,128066.95,11642.45,0
2024-02-25,SKU030,4,37734.04,9433.51,0
2024-02-25,SKU031,25,217898.25,8715.93,0
2024-02-25,SKU032,8,44900.72,5612.59,0
2024-02-25,SKU033,16,56928.0,3558.0,0
2024-02-25,SKU034,13,19735.82,1518.14,0
2024-02-25,SKU035,31,336975.89,10870.19,0
2024-02-25,SKU036,5,28435.0,5687.0,0
2024-02-25,SKU037,36,98907.12,2747.42,0
2024-02-25,SKU038,11,43440.1,3949.1,0
2024-02-25,SKU039,7,49832.65,7118.95,0
2024-02-25,SKU040,25,61264.0,2450.56,0
2024-02-25,SKU041,6,62020.38,10336.73,0
2024-02-25,SKU042,22,202374.26,9198.83,0
2024-02-25,SKU043,27,236135.79,8745.77,0
2024-02-25,SKU044,14,75771.92,5412.28,0
2024-02-25,SKU045,28,214949.84,7676.78,0
2024-02-25,SKU046,8,57404.32,7175.54,0
2024-02-25,SKU047,13,103196.86,7938.22,0
2024-02-25,SKU048,10,13795.5,1379.55,0
2024-02-25,SKU049,24,125360.88,5223.37,0
2024-02-25,SKU050,3,2648.16,882.72,0
2024-02-26,SKU001,8,29312.4,3664.05,0
2024-02-26,SKU002,8,30445.52,3805.69,0
2024-02-26,SKU003,4,32312.92,8078.23,0
2024-02-26,SKU004,6,41169.42,6861.57,0
2024-02-26,SKU005,15,142398.3,9493.22,0
2024-02-26,SKU006,7,56742.28,8106.04,0
2024-02-26,SKU007,29,148308.61,5114.09,0
2024-02-26,SKU008,16,157482.24,9842.64,0
2024-02-26,SKU009,12,28042.68,2336.89,0
2024-02-26,SKU010,18,11942.28,663.46,0
2024-02-26,SKU011,3,4333.68,1444.56,0
2024-02-26,SKU012,27,237042.99,8779.37,0
2024-02-26,SKU013,11,63335.58,5757.78,0
2024-02-26,SKU014,19,43144.25,2270.75,0
2024-02-26,SKU015,4,24848.48,6212.12,0
2024-02-26,SKU016,13,28168.66,2166.82,0
2024-02-26,SKU017,16,135637.12,8477.32,0
2024-02-26,SKU018,33,183988.53,5575.41,0
2024-02-26,SKU019,19,91577.15,4819.85,0
2024-02-26,SKU020,16,62360.64,3897.54,0
2024-02-26,SKU021,5,38556.4,7711.28,0
2024-02-26,SKU022,9,41373.27,4597.03,0
2024-02-26,SKU023,15,21251.1,1416.74,0
2024-02-26,SKU024,17,30070.79,1768.87,0
2024-02-26,SKU025,3,34674.03,11558.01,0
2024-02-26,SKU026,27,295367.58,10939.54,0
2024-02-26,SKU027,21,178848.6,8516.6,0
2024-02-26,SKU028,9,31356.81,3484.09,0
2024-02-26,SKU029,15,174636.75,11642.45,0
2024-02-26,SKU030,4,37734.04,9433.51,0
2024-02-26,SKU031,12,104591.16,8715.93,0
2024-02-26,SKU032,10,56125.9,5612.59,0
2024-02-26,SKU033,9,32022.0,3558.0,0
2024-02-26,SKU034,23,34917.22,1518.14,0
2024-02-26,SKU035,20,217403.8,10870.19,0
2024-02-26,SKU036,8,45496.0,5687.0,0
2024-02-26,SKU037,24,65938.08,2747.42,0
2024-02-26,SKU038,8,31592.8,3949.1,0
2024-02-26,SKU039,4,28475.8,7118.95,0
2024-02-26,SKU040,15,36758.4,2450.56,0
2024-02-26,SKU041,5,51683.65,10336.73,0
2024-02-26,SKU042,32,294362.56,9198.83,0
2024-02-26,SKU043,24,209898.48,8745.77,0
2024-02-26,SKU044,9,48710.52,5412.28,0
2024-02-26,SKU045,24,184242.72,7676.78,0
2024-02-26,SKU046,2,14351.08,7175.54,0
2024-02-26,SKU047,13,103196.86,7938.22,0
2024-02-26,SKU048,6,8277.3,1379.55,0
2024-02-26,SKU049,28,146254.36,5223.37,0
2024-02-26,SKU050,8,7061.76,882.72,0
2024-02-27,SKU001,13,47632.65,3664.05,0
2024-02-27,SKU002,8,30445.52,3805.69,0
2024-02-27,SKU003,10,80782.3,8078.23,0
2024-02-27,SKU004,6,41169.42,6861.57,0
2024-02-27,SKU005,16,151891.52,9493.22,0
2024-02-27,SKU006,7,56742.28,8106.04,0
2024-02-27,SKU007,17,86939.53,5114.09,0
2024-02-27,SKU008,13,127954.32,9842.64,0
2024-02-27,SKU009,10,23368.9,2336.89,0
2024-02-27,SKU010,22,14596.12,663.46,0
2024-02-27,SKU011,2,2889.12,1444.56,0
2024-02-27,SKU012,28,245822.36,8779.37,0
2024-02-27,SKU013,14,80608.92,5757.78,0
2024-02-27,SKU014,26,59039.5,2270.75,0
2024-02-27,SKU015,1,6212.12,6212.12,0
2024-02-27,SKU016,9,19501.38,2166.82,0
2024-02-27,SKU017,13,110205.16,8477.32,0
2024-02-27,SKU018,21,117083.61,5575.41,0
2024-02-27,SKU019,13,62658.05,4819.85,0
2024-02-27,SKU020,15,58463.1,3897.54,0
2024-02-27,SKU021,10,77112.8,7711.28,0
2024-02-27,SKU022,12,55164.36,4597.03,0
2024-02-27,SKU023,14,19834.36,1416.74,0
2024-02-27,SKU024,4,7075.48,1768.87,0
2024-02-27,SKU025,5,57790.05,11558.01,0
2024-02-27,SKU026,16,175032.64,10939.54,0
2024-02-27,SKU027,19,161815.4,8516.6,0
2024-02-27,SKU028,3,10452.27,3484.09,0
2024-02-27,SKU029,13,151351.85,11642.45,0
2024-02-27,SKU030,4,37734.04,9433.51,0
2024-02-27,SKU031,16,139454.88,8715.93,0
2024-02-27,SKU032,19,106639.21,5612.59,0
2024-02-27,SKU033,17,60486.0,3558.0,0
2024-02-27,SKU034,23,34917.22,1518.14,0
2024-02-27,SKU035,26,282624.94,10870.19,0
2024-02-27,SKU036,8,45496.0,5687.0,0
2024-02-27,SKU037,24,65938.08,2747.42,0
2024-02-27,SKU038,7,27643.7,3949.1,0
2024-02-27,SKU039,1,7118.95,7118.95,0
2024-02-27,SKU040,18,44110.08,2450.56,0
2024-02-27,SKU041,7,72357.11,10336.73,0
2024-02-27,SKU042,18,165578.94,9198.83,0
2024-02-27,SKU043,17,148678.09,8745.77,0
2024-02-27,SKU044,7,37885.96,5412.28,0
2024-02-27,SKU045,19,145858.82,7676.78,0
2024-02-27,SKU046,8,57404.32,7175.54,0
2024-02-27,SKU047,8,63505.76,7938.22,0
2024-02-27,SKU048,7,9656.85,1379.55,0
2024-02-27,SKU049,18,94020.66,5223.37,0
2024-02-27,SKU050,8,7061.76,882.72,0
2024-02-28,SKU001,13,47632.65,3664.05,0
2024-02-28,SKU002,12,45668.28,3805.69,0
2024-02-28,SKU003,4,32312.92,8078.23,0
2024-02-28,SKU004,5,34307.85,6861.57,0
2024-02-28,SKU005,23,218344.06,9493.22,0
2024-02-28,SKU006,6,48636.24,8106.04,0
2024-02-28,SKU007,25,127852.25,5114.09,0
2024-02-28,SKU008,16,157482.24,9842.64,0
2024-02-28,SKU009,11,25705.79,2336.89,0
2024-02-28,SKU010,19,12605.74,663.46,0
2024-02-28,SKU011,1,1444.56,1444.56,0
2024-02-28,SKU012,33,289719.21,8779.37,0
2024-02-28,SKU013,15,86366.7,5757.78,0
2024-02-28,SKU014,23,52227.25,2270.75,0
2024-02-28,SKU015,3,18636.36,6212.12,0
2024-02-28,SKU016,17,36835.94,2166.82,0
2024-02-28,SKU017,13,110205.16,8477.32,0
2024-02-28,SKU018,29,161686.89,5575.41,0
2024-02-28,SKU019,11,53018.35,4819.85,0
2024-02-28,SKU020,13,50668.02,3897.54,0
2024-02-28,SKU021,11,84824.08,7711.28,0
2024-02-28,SKU022,19,87343.57,4597.03,0
2024-02-28,SKU023,17,24084.58,1416.74,0
2024-02-28,SKU024,9,15919.83,1768.87,0
2024-02-28,SKU025,0,0.0,11558.01,0
2024-02-28,SKU026,16,175032.64,10939.54,0
2024-02-28,SKU027,32,272531.2,8516.6,0
2024-02-28,SKU028,6,20904.54,3484.09,0
2024-02-28,SKU029,17,197921.65,11642.45,0
2024-02-28,SKU030,4,37734.04,9433.51,0
2024-02-28,SKU031,17,148170.81,8715.93,0
2024-02-28,SKU032,10,56125.9,5612.59,0
2024-02-28,SKU033,18,64044.0,3558.0,0
2024-02-28,SKU034,15,22772.1,1518.14,0
2024-02-28,SKU035,19,206533.61,10870.19,0
2024-02-28,SKU036,3,17061.0,5687.0,0
2024-02-28,SKU037,28,76927.76,2747.42,0
2024-02-28,SKU038,9,35541.9,3949.1,0
2024-02-28,SKU039,7,49832.65,7118.95,0
2024-02-28,SKU040,11,26956.16,2450.56,0
2024-02-28,SKU041,14,144714.22,10336.73,0
2024-02-28,SKU042,24,220771.92,9198.83,0
2024-02-28,SKU043,23,201152.71,8745.77,0
2024-02-28,SKU044,12,64947.36,5412.28,0
2024-02-28,SKU045,47,360808.66,7676.78,0
2024-02-28,SKU046,7,50228.78,7175.54,0
2024-02-28,SKU047,16,127011.52,7938.22,0
2024-02-28,SKU048,14,19313.7,1379.55,0
2024-02-28,SKU049,19,99244.03,5223.37,0
2024-02-28,SKU050,4,3530.88,882.72,0
2024-02-29,SKU001,10,36640.5,3664.05,0
2024-02-29,SKU002,8,30445.52,3805.69,0
2024-02-29,SKU003,10,80782.3,8078.23,0
2024-02-29,SKU004,5,34307.85,6861.57,0
2024-02-29,SKU005,16,151891.52,9493.22,0
2024-02-29,SKU006,8,64848.32,8106.04,0
2024-02-29,SKU007,25,127852.25,5114.09,0
2024-02-29,SKU008,18,177167.52,9842.64,0
2024-02-29,SKU009,17,39727.13,2336.89,0
2024-02-29,SKU010,10,6634.6,663.46,0
2024-02-29,SKU011,6,8667.36,1444.56,0
2024-02-29,SKU012,26,228263.62,8779.37,0
2024-02-29,SKU013,19,109397.82,5757.78,0
2024-02-29,SKU014,22,49956.5,2270.75,0
2024-02-29,SKU015,3,18636.36,6212.12,0
2024-02-29,SKU016,17,36835.94,2166.82,0
2024-02-29,SKU017,17,144114.44,8477.32,0
2024-02-29,SKU018,23,128234.43,5575.41,0
2024-02-29,SKU019,15,72297.75,4819.85,0
2024-02-29,SKU020,14,54565.56,3897.54,0
2024-02-29,SKU021,5,38556.4,7711.28,0
2024-02-29,SKU022,15,68955.45,4597.03,0
2024-02-29,SKU023,12,17000.88,1416.74,0
2024-02-29,SKU024,16,28301.92,1768.87,0
2024-02-29,SKU025,4,46232.04,11558.01,0
2024-02-29,SKU026,19,207851.26,10939.54,0
2024-02-29,SKU027,20,170332.0,8516.6,0
2024-02-29,SKU028,10,34840.9,3484.09,0
2024-02-29,SKU029,12,139709.4,11642.45,0
2024-02-29,SKU030,5,47167.55,9433.51,0
2024-02-29,SKU031,17,148170.81,8715.93,0
2024-02-29,SKU032,13,72963.67,5612.59,0
2024-02-29,SKU033,12,42696.0,3558.0,0
2024-02-29,SKU034,19,28844.66,1518.14,0
2024-02-29,SKU035,23,250014.37,10870.19,0
2024-02-29,SKU036,5,28435.0,5687.0,0
2024-02-29,SKU037,17,46706.14,2747.42,0
2024-02-29,SKU038,9,35541.9,3949.1,0
2024-02-29,SKU039,1,7118.95,7118.95,0
2024-02-29,SKU040,23,56362.88,2450.56,0
2024-02-29,SKU041,16,165387.68,10336.73,0
2024-02-29,SKU042,22,202374.26,9198.83,0
2024-02-29,SKU043,18,157423.86,8745.77,0
2024-02-29,SKU044,16,86596.48,5412.28,0
2024-02-29,SKU045,15,115151.7,7676.78,0
2024-02-29,SKU046,10,71755.4,7175.54,0
2024-02-29,SKU047,11,87320.42,7938.22,0
2024-02-29,SKU048,13,17934.15,1379.55,0
2024-02-29,SKU049,26,135807.62,5223.37,0
2024-02-29,SKU050,2,1765.44,882.72,0
2024-03-01,SKU001,12,43968.6,3664.05,0
2024-03-01,SKU002,6,22834.14,3805.69,0
2024-03-01,SKU003,11,88860.53,8078.23,0
2024-03-01,SKU004,5,34307.85,6861.57,0
2024-03-01,SKU005,20,189864.4,9493.22,0
2024-03-01,SKU006,3,24318.12,8106.04,0
2024-03-01,SKU007,22,112509.98,5114.09,0
2024-03-01,SKU008,21,206695.44,9842.64,0
2024-03-01,SKU009,6,14021.34,2336.89,0
2024-03-01,SKU010,19,12605.74,663.46,0
2024-03-01,SKU011,3,4333.68,1444.56,0
2024-03-01,SKU012,27,237042.99,8779.37,0
2024-03-01,SKU013,17,97882.26,5757.78,0
2024-03-01,SKU014,28,63581.0,2270.75,0
2024-03-01,SKU015,7,43484.84,6212.12,0
2024-03-01,SKU016,19,41169.58,2166.82,0
2024-03-01,SKU017,19,161069.08,8477.32,0
2024-03-01,SKU018,20,111508.2,5575.41,0
2024-03-01,SKU019,22,106036.7,4819.85,0
2024-03-01,SKU020,12,46770.48,3897.54,0
2024-03-01,SKU021,5,38556.4,7711.28,0
2024-03-01,SKU022,12,55164.36,4597.03,0
2024-03-01,SKU023,18,25501.32,1416.74,0
2024-03-01,SKU024,24,42452.88,1768.87,0
2024-03-01,SKU025,2,23116.02,11558.01,0
2024-03-01,SKU026,29,317246.66,10939.54,0
2024-03-01,SKU027,28,238464.8,8516.6,0
2024-03-01,SKU028,3,10452.27,3484.09,0
2024-03-01,SKU029,14,162994.3,11642.45,0
2024-03-01,SKU030,6,56601.06,9433.51,0
2024-03-01,SKU031,23,200466.39,8715.93,0
2024-03-01,SKU032,8,44900.72,5612.59,0
2024-03-01,SKU033,15,53370.0,3558.0,0
2024-03-01,SKU034,24,36435.36,1518.14,0
2024-03-01,SKU035,26,282624.94,10870.19,0
2024-03-01,SKU036,3,17061.0,5687.0,0
2024-03-01,SKU037,27,74180.34,2747.42,0
2024-03-01,SKU038,4,15796.4,3949.1,0
2024-03-01,SKU039,2,14237.9,7118.95,0
2024-03-01,SKU040,18,44110.08,2450.56,0
2024-03-01,SKU041,12,124040.76,10336.73,0
2024-03-01,SKU042,36,331157.88,9198.83,0
2024-03-01,SKU043,24,209898.48,8745.77,0
2024-03-01,SKU044,12,64947.36,5412.28,0
2024-03-01,SKU045,28,214949.84,7676.78,0
2024-03-01,SKU046,10,71755.4,7175.54,0
2024-03-01,SKU047,12,95258.64,7938.22,0
2024-03-01,SKU048,10,13795.5,1379.55,0
2024-03-01,SKU049,23,120137.51,5223.37,0
2024-03-01,SKU050,11,9709.92,882.72,0
2024-03-02,SKU001,24,87937.2,3664.05,1
2024-03-02,SKU002,13,49473.97,3805.69,1
2024-03-02,SKU003,7,56547.61,8078.23,1
2024-03-02,SKU004,15,102923.55,6861.57,1
2024-03-02,SKU005,21,199357.62,9493.22,1
2024-03-02,SKU006,12,97272.48,8106.04,1
2024-03-02,SKU007,44,225019.96,5114.09,1
2024-03-02,SKU008,27,265751.28,9842.64,1
2024-03-02,SKU009,14,32716.46,2336.89,1
2024-03-02,SKU010,30,19903.8,663.46,1
2024-03-02,SKU011,5,7222.8,1444.56,1
2024-03-02,SKU012,46,403851.02,8779.37,1
2024-03-02,SKU013,22,126671.16,5757.78,1
2024-03-02,SKU014,33,74934.75,2270.75,1
2024-03-02,SKU015,5,31060.6,6212.12,1
2024-03-02,SKU016,21,45503.22,2166.82,1
2024-03-02,SKU017,26,220410.32,8477.32,1
2024-03-02,SKU018,42,234167.22,5575.41,1
2024-03-02,SKU019,25,120496.25,4819.85,1
2024-03-02,SKU020,19,74053.26,3897.54,1
2024-03-02,SKU021,16,123380.48,7711.28,1
2024-03-02,SKU022,15,68955.45,4597.03,1
2024-03-02,SKU023,26,36835.24,1416.74,1
2024-03-02,SKU024,27,47759.49,1768.87,1
2024-03-02,SKU025,4,46232.04,11558.01,1
2024-03-02,SKU026,25,273488.5,10939.54,1
2024-03-02,SKU027,32,272531.2,8516.6,1
2024-03-02,SKU028,5,17420.45,3484.09,1
2024-03-02,SKU029,28,325988.6,11642.45,1
2024-03-02,SKU030,11,103768.61,9433.51,1
2024-03-02,SKU031,30,261477.9,8715.93,1
2024-03-02,SKU032,16,89801.44,5612.59,1
2024-03-02,SKU033,27,96066.0,3558.0,1
2024-03-02,SKU034,26,39471.64,1518.14,1
2024-03-02,SKU035,30,326105.7,10870.19,1
2024-03-02,SKU036,8,45496.0,5687.0,1
2024-03-02,SKU037,33,90664.86,2747.42,1
2024-03-02,SKU038,7,27643.7,3949.1,1
2024-03-02,SKU039,4,28475.8,7118.95,1
2024-03-02,SKU040,24,58813.44,2450.56,1
2024-03-02,SKU041,25,258418.25,10336.73,1
2024-03-02,SKU042,30,275964.9,9198.83,1
2024-03-02,SKU043,31,271118.87,8745.77,1
2024-03-02,SKU044,13,70359.64,5412.28,1
2024-03-02,SKU045,48,368485.44,7676.78,1
2024-03-02,SKU046,11,78930.94,7175.54,1
2024-03-02,SKU047,29,230208.38,7938.22,1
2024-03-02,SKU048,17,23452.35,1379.55,1
2024-03-02,SKU049,37,193264.69,5223.37,1
2024-03-02,SKU050,10,8827.2,882.72,1
2024-03-03,SKU001,23,84273.15,3664.05,1
2024-03-03,SKU002,19,72308.11,3805.69,1
2024-03-03,SKU003,6,48469.38,8078.23,1
2024-03-03,SKU004,3,20584.71,6861.57,1
2024-03-03,SKU005,23,218344.06,9493.22,1
2024-03-03,SKU006,13,105378.52,8106.04,1
2024-03-03,SKU007,39,199449.51,5114.09,1
2024-03-03,SKU008,20,196852.8,9842.64,1
2024-03-03,SKU009,22,51411.58,2336.89,1
2024-03-03,SKU010,27,17913.42,663.46,1
2024-03-03,SKU011,3,4333.68,1444.56,1
2024-03-03,SKU012,42,368733.54,8779.37,1
2024-03-03,SKU013,32,184248.96,5757.78,1
2024-03-03,SKU014,37,84017.75,2270.75,1
2024-03-03,SKU015,3,18636.36,6212.12,1
2024-03-03,SKU016,19,41169.58,2166.82,1
2024-03-03,SKU017,17,144114.44,8477.32,1
2024-03-03,SKU018,27,150536.07,5575.41,1
2024-03-03,SKU019,27,130135.95,4819.85,1
2024-03-03,SKU020,28,109131.12,3897.54,1
2024-03-03,SKU021,16,123380.48,7711.28,1
2024-03-03,SKU022,14,64358.42,4597.03,1
2024-03-03,SKU023,12,17000.88,1416.74,1
2024-03-03,SKU024,17,30070.79,1768.87,1
2024-03-03,SKU025,7,80906.07,11558.01,1
2024-03-03,SKU026,29,317246.66,10939.54,1
2024-03-03,SKU027,36,306597.6,8516.6,1
2024-03-03,SKU028,8,27872.72,3484.09,1
2024-03-03,SKU029,16,186279.2,11642.45,1
2024-03-03,SKU030,9,84901.59,9433.51,1
2024-03-03,SKU031,21,183034.53,8715.93,1
2024-03-03,SKU032,17,95414.03,5612.59,1
2024-03-03,SKU033,27,96066.0,3558.0,1
2024-03-03,SKU034,25,37953.5,1518.14,1
2024-03-03,SKU035,29,315235.51,10870.19,1
2024-03-03,SKU036,12,68244.0,5687.0,1
2024-03-03,SKU037,41,112644.22,2747.42,1
2024-03-03,SKU038,10,39491.0,3949.1,1
2024-03-03,SKU039,6,42713.7,7118.95,1
2024-03-03,SKU040,28,68615.68,2450.56,1
2024-03-03,SKU041,15,155050.95,10336.73,1
2024-03-03,SKU042,46,423146.18,9198.83,1
2024-03-03,SKU043,45,393559.65,8745.77,1
2024-03-03,SKU044,20,108245.6,5412.28,1
2024-03-03,SKU045,42,322424.76,7676.78,1
2024-03-03,SKU046,21,150686.34,7175.54,1
2024-03-03,SKU047,16,127011.52,7938.22,1
2024-03-03,SKU048,6,8277.3,1379.55,1
2024-03-03,SKU049,41,214158.17,5223.37,1
2024-03-03,SKU050,14,12358.08,882.72,1
2024-03-04,SKU001,12,43968.6,3664.05,0
2024-03-04,SKU002,10,38056.9,3805.69,0
2024-03-04,SKU003,8,64625.84,8078.23,0
2024-03-04,SKU004,7,48030.99,6861.57,0
2024-03-04,SKU005,16,151891.52,9493.22,0
2024-03-04,SKU006,4,32424.16,8106.04,0
2024-03-04,SKU007,30,153422.7,5114.09,0
2024-03-04,SKU008,13,127954.32,9842.64,0
2024-03-04,SKU009,8,18695.12,2336.89,0
2024-03-04,SKU010,21,13932.66,663.46,0
2024-03-04,SKU011,3,4333.68,1444.56,0
2024-03-04,SKU012,30,263381.1,8779.37,0
2024-03-04,SKU013,15,86366.7,5757.78,0
2024-03-04,SKU014,21,47685.75,2270.75,0
2024-03-04,SKU015,8,49696.96,6212.12,0
2024-03-04,SKU016,15,32502.3,2166.82,0
2024-03-04,SKU017,16,135637.12,8477.32,0
2024-03-04,SKU018,26,144960.66,5575.41,0
2024-03-04,SKU019,16,77117.6,4819.85,0
2024-03-04,SKU020,12,46770.48,3897.54,0
2024-03-04,SKU021,9,69401.52,7711.28,0
2024-03-04,SKU022,5,22985.15,4597.03,0
2024-03-04,SKU023,16,22667.84,1416.74,0
2024-03-04,SKU024,12,21226.44,1768.87,0
2024-03-04,SKU025,1,11558.01,11558.01,0
2024-03-04,SKU026,18,196911.72,10939.54,0
2024-03-04,SKU027,28,238464.8,8516.6,0
2024-03-04,SKU028,10,34840.9,3484.09,0
2024-03-04,SKU029,12,139709.4,11642.45,0
2024-03-04,SKU030,3,28300.53,9433.51,0
2024-03-04,SKU031,19,165602.67,8715.93,0
2024-03-04,SKU032,8,44900.72,5612.59,0
2024-03-04,SKU033,21,74718.0,3558.0,0
2024-03-04,SKU034,16,24290.24,1518.14,0
2024-03-04,SKU035,19,206533.61,10870.19,0
2024-03-04,SKU036,9,51183.0,5687.0,0
2024-03-04,SKU037,30,82422.6,2747.42,0
2024-03-04,SKU038,9,35541.9,3949.1,0
2024-03-04,SKU039,3,21356.85,7118.95,0
2024-03-04,SKU040,12,29406.72,2450.56,0
2024-03-04,SKU041,15,155050.95,10336.73,0
2024-03-04,SKU042,22,202374.26,9198.83,0
2024-03-04,SKU043,17,148678.09,8745.77,0
2024-03-04,SKU044,6,32473.68,5412.28,0
2024-03-04,SKU045,17,130505.26,7676.78,0
2024-03-04,SKU046,14,100457.56,7175.54,0
2024-03-04,SKU047,25,198455.5,7938.22,0
2024-03-04,SKU048,11,15175.05,1379.55,0
2024-03-04,SKU049,32,167147.84,5223.37,0
2024-03-04,SKU050,5,4413.6,882.72,0
2024-03-05,SKU001,19,69616.95,3664.05,0
2024-03-05,SKU002,7,26639.83,3805.69,0
2024-03-05,SKU003,10,80782.3,8078.23,0
2024-03-05,SKU004,1,6861.57,6861.57,0
2024-03-05,SKU005,23,218344.06,9493.22,0
2024-03-05,SKU006,6,48636.24,8106.04,0
2024-03-05,SKU007,21,107395.89,5114.09,0
2024-03-05,SKU008,17,167324.88,9842.64,0
2024-03-05,SKU009,7,16358.23,2336.89,0
2024-03-05,SKU010,16,10615.36,663.46,0
2024-03-05,SKU011,4,5778.24,1444.56,0
2024-03-05,SKU012,29,254601.73,8779.37,0
2024-03-05,SKU013,11,63335.58,5757.78,0
2024-03-05,SKU014,15,34061.25,2270.75,0
2024-03-05,SKU015,4,24848.48,6212.12,0
2024-03-05,SKU016,15,32502.3,2166.82,0
2024-03-05,SKU017,20,169546.4,8477.32,0
2024-03-05,SKU018,26,144960.66,5575.41,0
2024-03-05,SKU019,14,67477.9,4819.85,0
2024-03-05,SKU020,14,54565.56,3897.54,0
2024-03-05,SKU021,16,123380.48,7711.28,0
2024-03-05,SKU022,12,55164.36,4597.03,0
2024-03-05,SKU023,18,25501.32,1416.74,0
2024-03-05,SKU024,10,17688.7,1768.87,0
2024-03-05,SKU025,5,57790.05,11558.01,0
2024-03-05,SKU026,17,185972.18,10939.54,0
2024-03-05,SKU027,22,187365.2,8516.6,0
2024-03-05,SKU028,4,13936.36,3484.09,0
2024-03-05,SKU029,12,139709.4,11642.45,0
2024-03-05,SKU030,1,9433.51,9433.51,0
2024-03-05,SKU031,17,148170.81,8715.93,0
2024-03-05,SKU032,6,33675.54,5612.59,0
2024-03-05,SKU033,16,56928.0,3558.0,0
2024-03-05,SKU034,17,25808.38,1518.14,0
2024-03-05,SKU035,25,271754.75,10870.19,0
2024-03-05,SKU036,8,45496.0,5687.0,0
2024-03-05,SKU037,28,76927.76,2747.42,0
2024-03-05,SKU038,9,35541.9,3949.1,0
2024-03-05,SKU039,3,21356.85,7118.95,0
2024-03-05,SKU040,14,34307.84,2450.56,0
2024-03-05,SKU041,9,93030.57,10336.73,0
2024-03-05,SKU042,27,248368.41,9198.83,0
2024-03-05,SKU043,31,271118.87,8745.77,0
2024-03-05,SKU044,7,37885.96,5412.28,0
2024-03-05,SKU045,25,191919.5,7676.78,0
2024-03-05,SKU046,12,86106.48,7175.54,0
2024-03-05,SKU047,20,158764.4,7938.22,0
2024-03-05,SKU048,6,8277.3,1379.55,0
2024-03-05,SKU049,30,156701.1,5223.37,0
2024-03-05,SKU050,5,4413.6,882.72,0
2024-03-06,SKU001,15,54960.75,3664.05,0
2024-03-06,SKU002,11,41862.59,3805.69,0
2024-03-06,SKU003,4,32312.92,8078.23,0
2024-03-06,SKU004,1,6861.57,6861.57,0
2024-03-06,SKU005,9,85438.98,9493.22,0
2024-03-06,SKU006,12,97272.48,8106.04,0
2024-03-06,SKU007,26,132966.34,5114.09,0
2024-03-06,SKU008,13,127954.32,9842.64,0
2024-03-06,SKU009,10,23368.9,2336.89,0
2024-03-06,SKU010,17,11278.82,663.46,0
2024-03-06,SKU011,2,2889.12,1444.56,0
2024-03-06,SKU012,28,245822.36,8779.37,0
2024-03-06,SKU013,21,120913.38,5757.78,0
2024-03-06,SKU014,29,65851.75,2270.75,0
2024-03-06,SKU015,2,12424.24,6212.12,0
2024-03-06,SKU016,17,36835.94,2166.82,0
2024-03-06,SKU017,12,101727.84,8477.32,0
2024-03-06,SKU018,32,178413.12,5575.41,0
2024-03-06,SKU019,12,57838.2,4819.85,0
2024-03-06,SKU020,16,62360.64,3897.54,0
2024-03-06,SKU021,8,61690.24,7711.28,0
2024-03-06,SKU022,8,36776.24,4597.03,0
2024-03-06,SKU023,13,18417.62,1416.74,0
2024-03-06,SKU024,11,19457.57,1768.87,0
2024-03-06,SKU025,3,34674.03,11558.01,0
2024-03-06,SKU026,25,273488.5,10939.54,0
2024-03-06,SKU027,26,221431.6,8516.6,0
2024-03-06,SKU028,9,31356.81,3484.09,0
2024-03-06,SKU029,17,197921.65,11642.45,0
2024-03-06,SKU030,4,37734.04,9433.51,0
2024-03-06,SKU031,19,165602.67,8715.93,0
2024-03-06,SKU032,9,50513.31,5612.59,0
2024-03-06,SKU033,15,53370.0,3558.0,0
2024-03-06,SKU034,16,24290.24,1518.14,0
2024-03-06,SKU035,24,260884.56,10870.19,0
2024-03-06,SKU036,3,17061.0,5687.0,0
2024-03-06,SKU037,29,79675.18,2747.42,0
2024-03-06,SKU038,6,23694.6,3949.1,0
2024-03-06,SKU039,2,14237.9,7118.95,0
2024-03-06,SKU040,16,39208.96,2450.56,0
2024-03-06,SKU041,10,103367.3,10336.73,0
2024-03-06,SKU042,21,193175.43,9198.83,0
2024-03-06,SKU043,22,192406.94,8745.77,0
2024-03-06,SKU044,9,48710.52,5412.28,0
2024-03-06,SKU045,22,168889.16,7676.78,0
2024-03-06,SKU046,13,93282.02,7175.54,0
2024-03-06,SKU047,17,134949.74,7938.22,0
2024-03-06,SKU048,8,11036.4,1379.55,0
2024-03-06,SKU049,30,156701.1,5223.37,0
2024-03-06,SKU050,9,7944.48,882.72,0
2024-03-07,SKU001,9,32976.45,3664.05,0
