Snapshot_Date,SKU,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2024-08-01,SKU168,340,154,6,50,114,607267.2
2024-08-01,SKU169,248,167,14,87,317,131504.48
2024-08-01,SKU170,62,72,4,70,107,40321.7
2024-08-01,SKU171,72,56,5,29,55,151112.16
2024-08-01,SKU172,68,39,12,10,36,47161.4
2024-08-01,SKU173,393,34,6,96,173,2449899.12
2024-08-01,SKU174,809,381,5,85,218,5456179.15
2024-08-01,SKU175,549,105,7,71,194,668769.84
2024-08-01,SKU176,179,75,8,45,90,1078512.59
2024-08-01,SKU177,67,233,12,51,141,97344.3
2024-08-01,SKU178,336,155,11,46,164,586679.52
2024-08-01,SKU179,1402,1146,10,191,607,11000919.18
2024-08-01,SKU180,382,407,9,258,632,256849.16
2024-08-01,SKU181,268,835,8,130,437,1903370.84
2024-08-01,SKU182,386,1,3,77,123,614411.64
2024-08-01,SKU183,502,1407,5,462,827,3938295.42
2024-08-01,SKU184,180,31,3,23,43,1138793.4
2024-08-01,SKU185,248,157,4,41,83,340940.48
2024-08-01,SKU186,504,53,3,89,159,1303046.64
2024-08-01,SKU187,431,300,9,106,257,2276352.36
2024-08-01,SKU188,452,173,12,65,275,632980.8
2024-08-01,SKU189,57,109,14,52,147,223714.17
2024-08-01,SKU190,106,202,10,60,194,136658.38
2024-08-01,SKU191,101,145,10,53,129,360191.25
2024-08-01,SKU192,63,51,12,32,85,325607.94
2024-08-01,SKU193,186,203,13,58,162,360211.32
2024-08-01,SKU194,112,362,6,112,214,303191.84
2024-08-01,SKU195,412,119,3,66,130,1616906.36
2024-08-01,SKU196,21,48,12,8,28,98417.55
2024-08-01,SKU197,338,103,13,104,281,1781800.8
2024-08-01,SKU198,183,50,9,42,158,494220.78
2024-08-01,SKU199,573,123,3,72,124,2059069.77
2024-08-01,SKU200,100,153,14,26,98,304509.0
2024-09-01,SKU001,374,550,6,176,355,1365589.94
2024-09-01,SKU002,512,183,7,70,192,2895155.2
2024-09-01,SKU003,304,237,8,55,141,1869244.32
2024-09-01,SKU004,368,164,5,99,186,457379.84
2024-09-01,SKU005,641,565,13,138,390,4764187.63
2024-09-01,SKU006,246,180,14,60,288,1630094.4
2024-09-01,SKU007,296,417,9,118,279,1346216.88
2024-09-01,SKU008,125,180,12,192,480,833017.5
2024-09-01,SKU009,193,131,13,41,144,578532.94
2024-09-01,SKU010,37,39,6,16,34,265352.53
2024-09-01,SKU011,536,391,11,122,365,2072760.24
2024-09-01,SKU012,51,28,3,15,25,73732.74
2024-09-01,SKU013,138,299,14,56,164,1069251.6
2024-09-01,SKU014,94,291,13,123,331,293379.64
2024-09-01,SKU015,327,205,4,106,171,411003.03
2024-09-01,SKU016,93,5,13,36,149,186795.15
2024-09-01,SKU017,197,199,4,76,123,1320542.22
2024-09-01,SKU018,341,456,10,93,254,910756.44
2024-09-01,SKU019,100,136,4,43,72,325296.0
2024-09-01,SKU020,627,424,6,173,386,3473166.18
2024-09-01,SKU021,184,10,3,25,41,56499.04
2024-09-01,SKU022,393,426,13,74,222,2123217.87
2024-09-01,SKU023,73,269,11,51,149,277881.8
2024-09-01,SKU024,152,125,12,72,237,202681.36
2024-09-01,SKU025,606,242,9,240,537,2364006.0
2024-09-01,SKU026,160,96,7,19,57,988598.4
2024-09-01,SKU027,350,44,13,82,296,1604351.0
2024-09-01,SKU028,315,95,6,71,176,153984.6
2024-09-01,SKU029,378,423,11,177,469,1291285.8
2024-09-01,SKU030,185,64,6,46,84,381660.55
2024-09-01,SKU031,43,144,6,41,74,108590.05
2024-09-01,SKU032,96,375,13,60,196,438432.0
2024-09-01,SKU033,336,273,12,65,192,1142232.0
2024-09-01,SKU034,137,39,14,34,104,211533.48
2024-09-01,SKU035,676,349,13,90,343,3953437.28
2024-09-01,SKU036,296,578,11,119,311,443958.56
2024-09-01,SKU037,1296,275,4,251,413,7317838.08
2024-09-01,SKU038,344,177,6,63,122,1101801.04
2024-09-01,SKU039,79,57,9,40,85,241269.95
2024-09-01,SKU040,149,27,8,17,63,173517.95
2024-09-01,SKU041,168,457,10,88,236,953018.64
2024-09-01,SKU042,228,132,8,38,95,1769535.36
2024-09-01,SKU043,188,117,5,125,222,701719.4
2024-09-01,SKU044,73,164,10,37,105,72783.19
2024-09-01,SKU045,466,218,6,47,129,847337.12
2024-09-01,SKU046,147,273,10,89,211,696625.65
2024-09-01,SKU047,99,8,4,25,49,606724.47
2024-09-01,SKU048,54,60,9,16,44,194330.88
2024-09-01,SKU049,471,170,9,215,457,2489852.01
2024-09-01,SKU050,116,133,8,69,191,402811.16
2024-09-01,SKU051,77,37,7,16,48,216094.34
2024-09-01,SKU052,167,51,8,34,72,175578.79
2024-09-01,SKU053,1408,1173,12,301,784,10446909.44
2024-09-01,SKU054,58,106,9,35,84,170417.92
2024-09-01,SKU055,334,133,9,93,216,2564729.22
2024-09-01,SKU056,91,33,8,17,39,574774.2
2024-09-01,SKU057,89,16,7,59,117,360715.22
2024-09-01,SKU058,367,7,10,131,345,1717886.63
2024-09-01,SKU059,44,19,6,9,23,124065.04
2024-09-01,SKU060,138,188,5,58,96,503915.28
2024-09-01,SKU061,250,81,4,49,79,1798812.5
2024-09-01,SKU062,469,598,13,98,319,2131032.82
2024-09-01,SKU063,204,289,9,95,245,495630.24
2024-09-01,SKU064,102,58,9,134,289,600189.42
2024-09-01,SKU065,173,40,9,83,221,1271392.57
2024-09-01,SKU066,302,196,13,119,322,163064.9
2024-09-01,SKU067,102,46,8,13,43,681448.74
2024-09-01,SKU068,423,326,11,94,258,1145412.09
2024-09-01,SKU069,319,293,8,142,397,1353099.11
2024-09-01,SKU070,152,32,5,63,122,1140659.68
2024-09-01,SKU071,47,54,6,42,83,170234.0
2024-09-01,SKU072,164,49,4,45,78,1174322.0
2024-09-01,SKU073,503,253,3,186,274,3608627.63
2024-09-01,SKU074,22,2,13,5,15,59365.9
2024-09-01,SKU075,1583,200,6,311,618,4979880.55
2024-09-01,SKU076,48,13,10,8,22,289805.76
2024-09-01,SKU077,98,285,9,79,177,207516.96
2024-09-01,SKU078,122,101,12,36,92,816316.64
2024-09-01,SKU079,148,254,7,94,218,724492.56
2024-09-01,SKU080,472,105,3,143,204,836558.64
2024-09-01,SKU081,283,361,14,107,312,2202206.95
2024-09-01,SKU082,238,3,12,38,166,324919.98
2024-09-01,SKU083,56,16,3,23,32,71210.72
2024-09-01,SKU084,249,182,6,67,122,297355.8
2024-09-01,SKU085,360,67,9,40,136,1711314.0
2024-09-01,SKU086,140,8,9,40,85,907475.8
2024-09-01,SKU087,250,379,11,66,237,316425.0
2024-09-01,SKU088,215,219,11,51,205,1599301.15
2024-09-01,SKU089,145,252,7,72,137,585296.85
2024-09-01,SKU090,80,163,5,68,129,612486.4
2024-09-01,SKU091,121,118,3,42,69,53561.86
2024-09-01,SKU092,27,26,6,7,18,139409.37
2024-09-01,SKU093,169,464,10,84,247,591185.66
2024-09-01,SKU094,6,0,10,5,12,29215.98
2024-09-01,SKU095,238,177,3,86,130,921585.98
2024-09-01,SKU096,117,8,6,17,40,45424.08
2024-09-01,SKU097,297,199,3,113,158,1908323.01
2024-09-01,SKU098,282,514,13,108,322,1230495.72
2024-09-01,SKU099,514,222,13,84,288,2530977.12
2024-09-01,SKU100,421,331,4,169,255,1326120.53
2024-09-01,SKU101,160,478,14,108,503,1115688.0
2024-09-01,SKU102,214,213,12,60,160,464542.64
2024-09-01,SKU103,490,134,8,118,298,3223420.9
2024-09-01,SKU104,121,33,8,28,98,92665.43
2024-09-01,SKU105,132,414,10,64,221,876631.8
2024-09-01,SKU106,255,471,10,82,295,348077.55
2024-09-01,SKU107,167,73,3,36,53,410248.86
2024-09-01,SKU108,29,1,9,5,16,33206.45
2024-09-01,SKU109,57,13,4,25,45,91397.79
2024-09-01,SKU110,776,454,12,198,504,3749135.36
2024-09-01,SKU111,32,62,3,23,38,86861.76
2024-09-01,SKU112,596,474,12,170,476,4190648.84
2024-09-01,SKU113,130,146,12,36,101,215359.3
2024-09-01,SKU114,197,108,6,42,100,430001.75
2024-09-01,SKU115,224,239,4,71,123,141505.28
2024-09-01,SKU116,125,123,9,39,92,538636.25
2024-09-01,SKU117,371,75,7,37,113,242151.7
2024-09-01,SKU118,93,25,5,23,37,94686.09
2024-09-01,SKU119,153,114,6,33,89,1199775.51
2024-09-01,SKU120,324,82,6,42,112,2038267.8
2024-09-01,SKU121,14,5,10,10,23,18098.92
2024-09-01,SKU122,41,140,12,40,102,173644.43
2024-09-01,SKU123,99,179,11,98,259,320209.56
2024-09-01,SKU124,98,45,4,19,38,226878.82
2024-09-01,SKU125,449,285,12,103,293,1562919.61
2024-09-01,SKU126,377,430,14,93,354,1168028.94
2024-09-01,SKU127,421,121,4,86,141,1343347.85
2024-09-01,SKU128,609,9,14,147,434,1553431.11
2024-09-01,SKU129,33,38,9,11,34,131242.98
2024-09-01,SKU130,379,50,14,76,410,1667455.98
2024-09-01,SKU131,38,30,3,24,40,246393.52
2024-09-01,SKU132,215,257,7,94,187,1108348.65
2024-09-01,SKU133,577,241,10,150,515,1049355.28
2024-09-01,SKU134,242,23,3,73,105,1674777.94
2024-09-01,SKU135,87,267,5,101,167,85868.13
2024-09-01,SKU136,144,130,13,31,97,130294.08
2024-09-01,SKU137,578,77,10,114,483,4439802.96
2024-09-01,SKU138,96,68,9,40,92,465699.84
2024-09-01,SKU139,254,46,5,99,195,1925754.34
2024-09-01,SKU140,731,118,4,199,309,3525678.79
2024-09-01,SKU141,148,196,3,124,182,233471.48
2024-09-01,SKU142,473,30,4,72,140,2216638.82
2024-09-01,SKU143,182,90,9,53,163,1123014.62
2024-09-01,SKU144,111,42,5,19,40,451125.09
2024-09-01,SKU145,443,720,8,234,508,521827.42
2024-09-01,SKU146,493,102,3,74,118,458361.82
2024-09-01,SKU147,346,331,14,64,252,2162842.54
2024-09-01,SKU148,129,40,7,28,63,365804.01
2024-09-01,SKU149,212,93,14,89,268,497489.8
2024-09-01,SKU150,261,136,6,66,146,701283.51
2024-09-01,SKU151,362,554,10,221,583,2716806.38
2024-09-01,SKU152,85,7,3,84,120,273762.05
2024-09-01,SKU153,234,194,13,91,258,1756188.72
2024-09-01,SKU154,153,69,3,35,52,606661.83
2024-09-01,SKU155,119,90,3,33,53,691704.16
2024-09-01,SKU156,161,57,7,63,183,188081.81
2024-09-01,SKU157,56,60,6,18,33,66913.84
2024-09-01,SKU158,411,87,9,77,298,2288139.75
2024-09-01,SKU159,479,401,9,172,389,3183841.15
2024-09-01,SKU160,64,183,14,35,113,243440.0
2024-09-01,SKU161,262,141,6,81,179,1930395.04
2024-09-01,SKU162,444,659,4,223,337,491534.64
2024-09-01,SKU163,210,2,4,48,92,514560.9
2024-09-01,SKU164,241,159,5,44,91,259014.75
2024-09-01,SKU165,141,295,11,45,171,745674.27
2024-09-01,SKU166,471,19,3,43,86,3392146.71
2024-09-01,SKU167,218,71,10,57,139,296135.56
2024-09-01,SKU168,129,108,5,42,85,230404.32
2024-09-01,SKU169,493,145,12,49,226,261418.18
2024-09-01,SKU170,194,22,11,53,146,126167.9
2024-09-01,SKU171,27,68,7,27,55,56667.06
2024-09-01,SKU172,59,48,6,14,29,40919.45
2024-09-01,SKU173,77,335,8,74,169,480005.68
2024-09-01,SKU174,491,77,8,196,411,3311475.85
2024-09-01,SKU175,251,178,3,66,113,305758.16
2024-09-01,SKU176,185,72,13,38,110,1114663.85
2024-09-01,SKU177,190,140,9,32,93,276051.0
2024-09-01,SKU178,160,16,5,72,121,279371.2
2024-09-01,SKU179,668,499,14,167,691,5241522.12
2024-09-01,SKU180,747,567,11,190,624,502267.86
2024-09-01,SKU181,1163,1069,14,162,659,8259777.19
2024-09-01,SKU182,354,379,10,58,194,563475.96
2024-09-01,SKU183,630,2622,14,356,1336,4942482.3
2024-09-01,SKU184,32,86,10,43,104,202452.16
2024-09-01,SKU185,274,172,6,73,129,376684.24
2024-09-01,SKU186,431,682,12,149,419,1114311.71
2024-09-01,SKU187,528,306,8,101,223,2788663.68
2024-09-01,SKU188,248,52,10,76,246,347299.2
2024-09-01,SKU189,62,53,4,26,47,243338.22
2024-09-01,SKU190,364,96,3,43,77,469279.72
2024-09-01,SKU191,242,175,8,55,117,863032.5
2024-09-01,SKU192,135,56,8,31,64,697731.3
2024-09-01,SKU193,190,91,13,28,124,367957.8
2024-09-01,SKU194,131,25,7,94,198,354626.17
2024-09-01,SKU195,419,188,7,89,235,1644378.07
2024-09-01,SKU196,27,5,13,16,47,126536.85
2024-09-01,SKU197,166,384,13,48,199,875085.6
2024-09-01,SKU198,374,119,8,56,149,1010046.84
2024-09-01,SKU199,447,59,10,95,245,1606290.03
2024-09-01,SKU200,137,50,6,24,52,417177.33
2024-10-01,SKU001,583,941,14,135,562,2128713.73
2024-10-01,SKU002,357,371,7,90,211,2018692.2
2024-10-01,SKU003,275,48,9,55,148,1690928.25
2024-10-01,SKU004,143,0,13,63,294,177731.84
2024-10-01,SKU005,599,300,10,85,278,4452025.57
2024-10-01,SKU006,307,213,3,124,174,2034304.8
2024-10-01,SKU007,290,85,6,121,227,1318928.7
2024-10-01,SKU008,717,337,5,129,243,4778188.38
2024-10-01,SKU009,224,279,9,60,145,671457.92
2024-10-01,SKU010,24,21,6,19,38,172120.56
2024-10-01,SKU011,433,143,7,141,300,1674449.97
2024-10-01,SKU012,99,73,12,14,48,143128.26
2024-10-01,SKU013,273,65,3,29,52,2115258.6
2024-10-01,SKU014,228,47,14,108,335,711601.68
2024-10-01,SKU015,509,121,14,128,376,639757.01
2024-10-01,SKU016,252,148,6,41,101,506154.6
2024-10-01,SKU017,317,68,4,84,128,2124933.42
2024-10-01,SKU018,491,220,13,100,308,1311382.44
2024-10-01,SKU019,133,87,5,48,83,432643.68
2024-10-01,SKU020,674,413,4,103,235,3733515.16
2024-10-01,SKU021,214,117,14,46,134,65710.84
2024-10-01,SKU022,123,292,12,80,208,664518.57
2024-10-01,SKU023,322,27,13,60,180,1225725.2
2024-10-01,SKU024,141,317,14,65,244,188013.63
2024-10-01,SKU025,916,356,11,183,527,3573316.0
2024-10-01,SKU026,144,7,9,52,111,889738.56
2024-10-01,SKU027,501,40,9,128,278,2296513.86
2024-10-01,SKU028,345,118,3,69,127,168649.8
2024-10-01,SKU029,243,364,10,99,368,830112.3
2024-10-01,SKU030,163,41,3,32,52,336273.89
2024-10-01,SKU031,187,158,12,41,109,472240.45
2024-10-01,SKU032,176,177,7,43,116,803792.0
2024-10-01,SKU033,237,125,7,43,120,805681.5
2024-10-01,SKU034,99,49,5,23,50,152859.96
2024-10-01,SKU035,563,254,6,94,216,3292581.64
2024-10-01,SKU036,533,84,4,66,140,799425.38
2024-10-01,SKU037,763,906,10,175,578,4308264.24
2024-10-01,SKU038,245,166,9,47,129,784712.95
2024-10-01,SKU039,108,124,13,27,89,329837.4
2024-10-01,SKU040,35,48,5,38,70,40759.25
2024-10-01,SKU041,248,219,4,61,126,1406837.04
2024-10-01,SKU042,233,11,4,48,76,1808340.96
2024-10-01,SKU043,466,28,9,104,287,1739368.3
2024-10-01,SKU044,174,31,11,55,138,173483.22
2024-10-01,SKU045,416,183,5,81,150,756421.12
2024-10-01,SKU046,226,47,5,36,90,1071002.7
2024-10-01,SKU047,149,90,3,41,59,913150.97
2024-10-01,SKU048,73,29,12,14,57,262706.56
2024-10-01,SKU049,832,178,8,186,405,4398209.92
2024-10-01,SKU050,372,380,9,59,205,1291773.72
2024-10-01,SKU051,97,136,10,18,74,272222.74
2024-10-01,SKU052,43,128,6,38,67,45208.91
2024-10-01,SKU053,504,284,3,271,390,3739518.72
2024-10-01,SKU054,123,8,3,35,54,361403.52
2024-10-01,SKU055,181,323,5,97,170,1389868.23
2024-10-01,SKU056,46,76,11,16,44,290545.2
2024-10-01,SKU057,127,30,6,34,88,514728.46
2024-10-01,SKU058,327,263,13,112,374,1530651.03
2024-10-01,SKU059,16,38,11,7,31,45114.56
2024-10-01,SKU060,141,280,14,44,148,514869.96
2024-10-01,SKU061,251,195,11,30,113,1806007.75
2024-10-01,SKU062,221,25,5,112,202,1004175.38
2024-10-01,SKU063,173,52,3,111,158,420313.88
2024-10-01,SKU064,584,550,12,91,296,3436378.64
2024-10-01,SKU065,458,28,7,57,157,3365883.22
2024-10-01,SKU066,274,78,11,131,314,147946.3
2024-10-01,SKU067,27,83,8,14,43,180383.49
2024-10-01,SKU068,411,240,3,83,130,1112918.13
2024-10-01,SKU069,859,437,3,186,277,3643611.71
2024-10-01,SKU070,274,200,4,85,139,2056189.16
2024-10-01,SKU071,36,100,4,54,82,130392.0
2024-10-01,SKU072,165,38,4,45,75,1181482.5
2024-10-01,SKU073,419,499,7,213,421,3005993.99
2024-10-01,SKU074,25,17,4,5,10,67461.25
2024-10-01,SKU075,1231,1495,12,317,932,3872541.35
2024-10-01,SKU076,67,73,14,10,42,404520.54
2024-10-01,SKU077,191,132,7,75,143,404446.32
2024-10-01,SKU078,117,134,13,40,110,782861.04
2024-10-01,SKU079,432,371,11,83,272,2114735.04
2024-10-01,SKU080,606,131,9,132,312,1074056.22
2024-10-01,SKU081,99,136,6,45,129,770383.35
2024-10-01,SKU082,268,234,6,73,134,365876.28
2024-10-01,SKU083,35,31,10,16,37,44506.7
2024-10-01,SKU084,154,274,13,58,171,183906.8
2024-10-01,SKU085,289,165,5,47,101,1373804.85
2024-10-01,SKU086,75,11,3,18,34,486147.75
2024-10-01,SKU087,288,233,6,111,202,364521.6
2024-10-01,SKU088,234,228,11,96,259,1740634.74
2024-10-01,SKU089,155,26,7,57,126,625662.15
2024-10-01,SKU090,307,190,9,63,155,2350416.56
2024-10-01,SKU091,187,219,10,47,134,82777.42
2024-10-01,SKU092,55,31,4,14,24,283982.05
2024-10-01,SKU093,441,180,3,54,102,1542679.74
2024-10-01,SKU094,21,0,8,5,11,102255.93
2024-10-01,SKU095,171,160,5,76,152,662147.91
2024-10-01,SKU096,26,47,13,22,72,10094.24
2024-10-01,SKU097,213,508,14,76,306,1368595.29
2024-10-01,SKU098,93,92,10,87,272,405801.78
2024-10-01,SKU099,308,160,8,78,212,1516616.64
2024-10-01,SKU100,409,55,14,85,393,1288321.37
2024-10-01,SKU101,768,416,8,121,335,5355302.4
2024-10-01,SKU102,295,100,5,32,77,640374.2
2024-10-01,SKU103,481,401,10,88,299,3164215.21
2024-10-01,SKU104,198,131,3,41,67,151634.34
2024-10-01,SKU105,270,110,5,68,143,1793110.5
2024-10-01,SKU106,797,868,13,169,471,1087912.97
2024-10-01,SKU107,60,41,8,26,78,147394.8
2024-10-01,SKU108,11,3,3,5,10,12595.55
2024-10-01,SKU109,43,32,4,24,46,68949.21
2024-10-01,SKU110,734,484,14,169,526,3546218.24
2024-10-01,SKU111,33,159,14,26,103,89576.19
2024-10-01,SKU112,433,150,13,98,432,3044548.57
2024-10-01,SKU113,91,3,11,16,75,150751.51
2024-10-01,SKU114,317,65,6,76,136,691931.75
2024-10-01,SKU115,226,355,10,60,187,142768.72
2024-10-01,SKU116,125,67,5,30,54,538636.25
2024-10-01,SKU117,172,219,8,58,149,112264.4
2024-10-01,SKU118,98,5,6,12,30,99776.74
2024-10-01,SKU119,147,57,8,44,120,1152725.49
2024-10-01,SKU120,273,28,5,39,94,1717429.35
2024-10-01,SKU121,33,4,7,5,13,42661.74
2024-10-01,SKU122,125,99,8,24,67,529403.75
2024-10-01,SKU123,353,218,8,114,240,1141757.32
2024-10-01,SKU124,32,36,9,23,65,74082.88
2024-10-01,SKU125,251,27,10,71,236,873703.39
2024-10-01,SKU126,479,159,11,143,342,1484047.38
2024-10-01,SKU127,363,110,3,51,98,1158278.55
2024-10-01,SKU128,461,303,6,86,212,1175914.19
2024-10-01,SKU129,71,31,7,10,26,282371.26
2024-10-01,SKU130,417,557,8,199,403,1834641.54
2024-10-01,SKU131,179,130,11,41,97,1160643.16
2024-10-01,SKU132,274,8,13,91,270,1412500.14
2024-10-01,SKU133,1066,233,4,247,396,1938670.24
2024-10-01,SKU134,267,297,11,58,170,1847792.19
2024-10-01,SKU135,268,189,5,46,104,264513.32
2024-10-01,SKU136,113,30,9,19,69,102244.66
2024-10-01,SKU137,248,722,10,113,474,1904967.36
2024-10-01,SKU138,168,46,7,26,67,814974.72
2024-10-01,SKU139,627,141,13,63,331,4753732.17
2024-10-01,SKU140,520,139,7,134,328,2508006.8
2024-10-01,SKU141,241,83,9,84,270,380179.91
2024-10-01,SKU142,483,214,14,76,298,2263502.22
2024-10-01,SKU143,264,210,10,43,166,1628988.24
2024-10-01,SKU144,127,9,10,22,68,516152.13
2024-10-01,SKU145,832,313,5,168,353,980046.08
2024-10-01,SKU146,344,264,7,97,198,319830.56
2024-10-01,SKU147,306,68,9,81,191,1912802.94
2024-10-01,SKU148,75,11,3,23,36,212676.75
2024-10-01,SKU149,238,60,3,90,126,558502.7
2024-10-01,SKU150,111,315,12,50,181,298247.01
2024-10-01,SKU151,690,435,10,119,487,5178443.1
2024-10-01,SKU152,190,59,11,53,191,611938.7
2024-10-01,SKU153,137,217,7,36,118,1028195.96
2024-10-01,SKU154,102,76,3,33,46,404441.22
2024-10-01,SKU155,241,44,4,28,57,1400846.24
2024-10-01,SKU156,344,152,7,86,210,401864.24
2024-10-01,SKU157,72,11,7,14,28,86032.08
2024-10-01,SKU158,617,497,7,110,267,3434993.25
2024-10-01,SKU159,455,232,4,132,232,3024316.75
2024-10-01,SKU160,38,87,5,22,51,144542.5
2024-10-01,SKU161,549,205,3,62,111,4044988.08
2024-10-01,SKU162,911,582,10,93,378,1008531.66
2024-10-01,SKU163,304,152,3,79,112,744888.16
2024-10-01,SKU164,149,70,13,69,210,160137.75
2024-10-01,SKU165,226,288,12,33,157,1195194.22
2024-10-01,SKU166,305,397,11,108,279,2196613.05
2024-10-01,SKU167,136,169,14,43,150,184745.12
2024-10-01,SKU168,142,79,10,36,135,253623.36
2024-10-01,SKU169,475,5,7,56,155,251873.5
2024-10-01,SKU170,171,129,8,51,109,111209.85
2024-10-01,SKU171,71,64,12,20,60,149013.38
2024-10-01,SKU172,53,27,9,15,33,36758.15
2024-10-01,SKU173,277,8,10,81,204,1726773.68
2024-10-01,SKU174,607,793,11,206,520,4093820.45
2024-10-01,SKU175,242,460,14,130,364,294794.72
2024-10-01,SKU176,111,129,5,39,65,668798.31
2024-10-01,SKU177,159,25,11,33,112,231011.1
2024-10-01,SKU178,241,152,3,72,101,420802.87
2024-10-01,SKU179,987,413,3,246,359,7744584.33
2024-10-01,SKU180,844,1197,9,303,645,567488.72
2024-10-01,SKU181,212,504,4,299,450,1505651.56
2024-10-01,SKU182,279,263,7,125,237,444095.46
2024-10-01,SKU183,574,1663,13,204,1080,4503150.54
2024-10-01,SKU184,224,239,10,61,142,1417165.12
2024-10-01,SKU185,183,65,4,65,103,251581.08
2024-10-01,SKU186,271,387,12,151,411,700646.11
2024-10-01,SKU187,146,112,7,84,186,771107.76
2024-10-01,SKU188,304,51,3,94,143,425721.6
2024-10-01,SKU189,171,33,4,17,37,671142.51
2024-10-01,SKU190,115,292,10,88,207,148261.45
2024-10-01,SKU191,101,156,6,48,92,360191.25
2024-10-01,SKU192,81,38,9,17,53,418638.78
2024-10-01,SKU193,239,8,14,50,159,462852.18
2024-10-01,SKU194,153,242,13,93,295,414181.71
2024-10-01,SKU195,497,393,6,127,239,1950491.41
2024-10-01,SKU196,33,3,4,15,23,154656.15
2024-10-01,SKU197,62,72,3,43,78,326839.2
2024-10-01,SKU198,119,79,3,61,94,321378.54
2024-10-01,SKU199,208,361,11,44,195,747445.92
2024-10-01,SKU200,171,73,10,16,65,520710.39
2024-11-01,SKU001,891,598,7,188,371,3253317.21
2024-11-01,SKU002,507,3,14,67,311,2866882.2
2024-11-01,SKU003,235,189,5,58,105,1444975.05
2024-11-01,SKU004,356,340,13,91,289,442465.28
2024-11-01,SKU005,471,440,14,108,350,3500674.53
2024-11-01,SKU006,310,87,14,110,314,2054184.0
2024-11-01,SKU007,328,23,8,62,178,1491753.84
2024-11-01,SKU008,347,395,13,103,371,2312456.58
2024-11-01,SKU009,273,234,14,65,184,818339.34
2024-11-01,SKU010,62,48,6,17,33,444644.78
2024-11-01,SKU011,338,108,3,67,126,1307076.42
2024-11-01,SKU012,99,94,11,22,53,143128.26
2024-11-01,SKU013,249,102,5,41,81,1929301.8
2024-11-01,SKU014,139,31,9,67,210,433827.34
2024-11-01,SKU015,264,248,9,106,253,331818.96
2024-11-01,SKU016,47,5,5,57,101,94401.85
2024-11-01,SKU017,276,32,12,39,158,1850099.76
2024-11-01,SKU018,86,207,5,49,125,229692.24
2024-11-01,SKU019,190,47,10,46,111,618062.4
2024-11-01,SKU020,342,717,11,167,517,1894454.28
2024-11-01,SKU021,40,119,9,16,66,12282.4
2024-11-01,SKU022,226,260,12,57,169,1220985.34
2024-11-01,SKU023,243,43,9,47,120,925003.8
2024-11-01,SKU024,298,208,8,69,174,397362.14
2024-11-01,SKU025,306,647,5,203,338,1193706.0
2024-11-01,SKU026,108,3,6,15,43,667303.92
2024-11-01,SKU027,439,385,14,108,333,2012314.54
2024-11-01,SKU028,541,280,12,70,292,264462.44
2024-11-01,SKU029,493,262,4,87,187,1684137.3
2024-11-01,SKU030,76,114,6,27,60,156790.28
2024-11-01,SKU031,170,30,13,30,112,429309.5
2024-11-01,SKU032,150,294,8,76,155,685050.0
2024-11-01,SKU033,328,24,4,62,100,1115036.0
2024-11-01,SKU034,166,27,14,37,107,256310.64
2024-11-01,SKU035,541,390,11,97,273,3163919.48
2024-11-01,SKU036,82,329,10,72,222,122988.52
2024-11-01,SKU037,785,956,14,207,709,4432486.8
2024-11-01,SKU038,68,270,12,55,172,217797.88
2024-11-01,SKU039,63,55,5,29,52,192405.15
2024-11-01,SKU040,67,6,9,18,71,78024.85
2024-11-01,SKU041,330,260,11,85,238,1872000.9
2024-11-01,SKU042,161,26,3,38,56,1249540.32
2024-11-01,SKU043,104,213,11,138,336,388185.2
2024-11-01,SKU044,53,201,11,30,111,52842.59
2024-11-01,SKU045,247,389,14,100,284,449125.04
2024-11-01,SKU046,317,52,3,88,121,1502247.15
2024-11-01,SKU047,44,113,7,30,65,269655.32
2024-11-01,SKU048,58,89,13,19,61,208725.76
2024-11-01,SKU049,307,215,5,73,190,1622897.17
2024-11-01,SKU050,296,364,8,103,222,1027862.96
2024-11-01,SKU051,58,3,5,27,45,162772.36
2024-11-01,SKU052,94,15,3,19,28,98828.78
2024-11-01,SKU053,935,406,4,117,267,6937400.8
2024-11-01,SKU054,60,78,5,28,59,176294.4
2024-11-01,SKU055,261,163,10,91,214,2004174.63
2024-11-01,SKU056,34,12,9,14,36,214750.8
2024-11-01,SKU057,47,84,9,31,100,190490.06
2024-11-01,SKU058,439,222,8,96,253,2054910.71
2024-11-01,SKU059,20,12,6,14,28,56393.2
2024-11-01,SKU060,138,221,10,39,112,503915.28
2024-11-01,SKU061,193,97,10,36,113,1388683.25
2024-11-01,SKU062,577,15,6,79,179,2621761.06
2024-11-01,SKU063,460,204,12,106,292,1117597.6
