Date,SKU,Product_Name,Category,Subcategory,Predicted_Demand,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Lead_Time_Demand,Available_Inventory,Days_of_Inventory,Stock_Coverage_After_Order,Stockout_Gap,Stockout_Risk,Excess_Inventory,Overstock_Risk,Recommended_Stock_Level,Reorder_Quantity,Stock_Status,Action,Priority,Inventory_Health_Score,Health_Level
2025-09-13,SKU023,Product 023,Kitchen,Cushion,24.32,130,79,12,41,148,291.84000000000003,209,5.345394736842105,8.59375,161.84000000000003,High,0.0,Low,332.84000000000003,124.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU024,Product 024,Lighting,Cookware,15.85,341,18,14,60,259,221.9,359,21.514195583596216,22.649842271293377,-119.1,Low,59.099999999999994,Low,281.9,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-13,SKU025,Product 025,Storage,Lamp,16.29,1124,61,14,121,582,228.06,1185,68.99938612645795,72.74401473296501,-895.94,Low,774.94,High,349.06,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-13,SKU026,Product 026,Furniture,Shelf,16.92,160,70,5,31,59,84.60000000000001,230,9.456264775413711,13.593380614657208,-75.39999999999999,Low,44.39999999999999,Low,115.60000000000001,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-13,SKU027,Product 027,Home Decor,Cabinet,16.4,567,103,3,83,133,49.199999999999996,670,34.57317073170732,40.85365853658537,-517.8,Low,434.79999999999995,High,132.2,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-13,SKU028,Product 028,Kitchen,Rug,17.63,174,55,11,114,337,193.92999999999998,229,9.869540555870676,12.98922291548497,19.92999999999998,High,0.0,Low,307.92999999999995,79.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU029,Product 029,Lighting,Organizer,23.96,261,520,5,196,329,119.80000000000001,781,10.893155258764608,32.59599332220367,-141.2,Medium,0.0,Low,315.8,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-09-13,SKU030,Product 030,Storage,Sofa,24.73,166,32,9,43,104,222.57,198,6.712494945410432,8.006469874646179,56.56999999999999,High,0.0,Low,265.57,68.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU031,Product 031,Furniture,Chair,17.14,93,40,13,28,113,222.82,133,5.425904317386231,7.7596266044340725,129.82,High,0.0,Low,250.82,118.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU032,Product 032,Home Decor,Table,17.54,278,214,11,60,185,192.94,492,15.849486887115166,28.050171037628278,-85.06,Low,25.060000000000002,Low,252.94,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-13,SKU033,Product 033,Kitchen,Cushion,16.13,208,168,12,55,183,193.56,376,12.895226286422815,23.310601363918167,-14.439999999999998,Medium,0.0,Low,248.56,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-13,SKU034,Product 034,Lighting,Cookware,18.0,34,103,5,34,58,90.0,137,1.8888888888888888,7.611111111111111,56.0,High,0.0,Low,124.0,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU035,Product 035,Storage,Lamp,16.5,670,76,8,137,304,132.0,746,40.60606060606061,45.21212121212121,-538.0,Low,401.0,High,269.0,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-13,SKU036,Product 036,Furniture,Shelf,25.21,383,135,3,77,129,75.63,518,15.192383974613248,20.547401824672747,-307.37,Low,230.37,Medium,152.63,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-13,SKU037,Product 037,Home Decor,Cabinet,24.33,355,687,8,315,644,194.64,1042,14.591039868475134,42.82778462803124,-160.36,Medium,0.0,Low,509.64,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-09-13,SKU038,Product 038,Kitchen,Rug,17.42,159,310,12,56,175,209.04000000000002,469,9.127439724454648,26.92307692307692,50.04000000000002,High,0.0,Low,265.04,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU039,Product 039,Lighting,Organizer,18.36,93,35,3,17,31,55.08,128,5.065359477124183,6.971677559912854,-37.92,Low,20.92,Low,72.08,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-13,SKU040,Product 040,Storage,Sofa,17.95,67,29,9,36,93,161.54999999999998,96,3.732590529247911,5.348189415041783,94.54999999999998,High,0.0,Low,197.54999999999998,102.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU041,Product 041,Furniture,Chair,17.75,440,40,4,78,139,71.0,480,24.788732394366196,27.04225352112676,-369.0,Low,291.0,High,149.0,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-13,SKU042,Product 042,Home Decor,Table,18.36,90,120,6,41,88,110.16,210,4.901960784313726,11.437908496732026,20.159999999999997,High,0.0,Low,151.16,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-13,SKU043,Product 043,Kitchen,Cushion,21.75,559,211,12,142,393,261.0,770,25.701149425287355,35.40229885057471,-298.0,Low,156.0,Medium,403.0,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-13,SKU044,Product 044,Lighting,Cookware,22.82,223,39,5,55,93,114.1,262,9.772129710780018,11.481156879929886,-108.9,Low,53.900000000000006,Low,169.1,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-13,SKU045,Product 045,Storage,Lamp,17.07,307,142,4,88,142,68.28,449,17.984768599882834,26.303456356180433,-238.72,Low,150.72,Medium,156.28,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-13,SKU046,Product 046,Furniture,Shelf,18.56,119,182,4,46,96,74.24,301,6.411637931034483,16.217672413793103,-44.760000000000005,Medium,0.0,Low,120.24,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-13,SKU047,Product 047,Home Decor,Cabinet,18.47,201,129,9,44,99,166.23,330,10.882512181916622,17.866811044937737,-34.77000000000001,Medium,0.0,Low,210.23,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-13,SKU048,Product 048,Kitchen,Rug,19.24,106,50,3,22,31,57.72,156,5.50935550935551,8.108108108108109,-48.28,Low,26.28,Low,79.72,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-13,SKU049,Product 049,Lighting,Organizer,19.05,780,599,5,206,344,95.25,1379,40.94488188976378,72.38845144356955,-684.75,Low,478.75,High,301.25,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-13,SKU050,Product 050,Storage,Sofa,22.25,328,525,14,69,316,311.5,853,14.741573033707866,38.337078651685395,-16.5,Medium,0.0,Low,380.5,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-14,SKU001,Product 001,Furniture,Chair,21.59,771,147,4,159,289,86.36,918,35.71097730430755,42.51968503937008,-684.64,Low,525.64,High,245.36,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-14,SKU002,Product 002,Home Decor,Table,18.36,526,29,3,94,149,55.08,555,28.649237472766885,30.22875816993464,-470.92,Low,376.92,High,149.07999999999998,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-14,SKU003,Product 003,Kitchen,Cushion,19.68,349,12,3,88,123,59.04,361,17.733739837398375,18.34349593495935,-289.96,Low,201.95999999999998,Medium,147.04,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-14,SKU004,Product 004,Lighting,Cookware,19.64,259,254,6,98,196,117.84,513,13.187372708757637,26.120162932790222,-141.16,Low,43.16,Low,215.84,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU005,Product 005,Storage,Lamp,19.09,471,291,6,129,245,114.53999999999999,762,24.672603457307492,39.91618648507072,-356.46000000000004,Low,227.46000000000004,Medium,243.54,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-14,SKU006,Product 006,Furniture,Shelf,18.3,359,485,13,129,340,237.9,844,19.617486338797814,46.12021857923497,-121.1,Medium,0.0,Low,366.9,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-14,SKU007,Product 007,Home Decor,Cabinet,19.96,207,460,8,98,237,159.68,667,10.370741482965931,33.416833667334664,-47.31999999999999,Medium,0.0,Low,257.68,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-09-14,SKU008,Product 008,Kitchen,Rug,21.05,325,155,3,91,161,63.150000000000006,480,15.439429928741092,22.802850356294535,-261.85,Low,170.85000000000002,Medium,154.15,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-14,SKU009,Product 009,Lighting,Organizer,19.06,75,89,7,63,131,133.42,164,3.934942287513117,8.604407135362015,58.41999999999999,High,0.0,Low,196.42,32.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU010,Product 010,Storage,Sofa,20.1,83,70,13,22,60,261.3,153,4.129353233830845,7.611940298507462,178.3,High,0.0,Low,283.3,130.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU011,Product 011,Furniture,Chair,19.3,753,269,3,179,247,57.900000000000006,1022,39.015544041450774,52.953367875647665,-695.1,Low,516.1,High,236.9,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-14,SKU012,Product 012,Home Decor,Table,18.91,47,60,12,16,58,226.92000000000002,107,2.485457429931253,5.6583818085668955,179.92000000000002,High,0.0,Low,242.92000000000002,136.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU013,Product 013,Kitchen,Cushion,19.39,151,95,4,32,61,77.56,246,7.78751933986591,12.686952037132542,-73.44,Low,41.44,Low,109.56,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU014,Product 014,Lighting,Cookware,21.48,309,334,10,130,299,214.8,643,14.385474860335195,29.934823091247672,-94.19999999999999,Medium,0.0,Low,344.8,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-14,SKU015,Product 015,Storage,Lamp,21.59,187,245,9,119,265,194.31,432,8.661417322834646,20.00926354793886,7.310000000000002,High,0.0,Low,313.31,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU016,Product 016,Furniture,Shelf,17.18,255,187,11,30,129,188.98,442,14.842840512223516,25.727590221187427,-66.02000000000001,Low,36.02000000000001,Low,218.98,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU017,Product 017,Home Decor,Cabinet,18.41,95,26,12,108,274,220.92000000000002,121,5.160239000543183,6.572514937533949,125.92000000000002,High,0.0,Low,328.92,208.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU018,Product 018,Kitchen,Rug,17.62,235,102,8,66,184,140.96,337,13.337116912599319,19.12599318955732,-94.03999999999999,Low,28.039999999999992,Low,206.96,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU019,Product 019,Lighting,Organizer,17.81,227,114,14,25,126,249.33999999999997,341,12.74564851207187,19.146546883773162,22.339999999999975,High,0.0,Low,274.34,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU020,Product 020,Storage,Sofa,17.67,1002,353,3,129,227,53.010000000000005,1355,56.706281833616295,76.68364459535935,-948.99,Low,819.99,High,182.01,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-14,SKU021,Product 021,Furniture,Chair,23.29,88,97,9,36,88,209.60999999999999,185,3.7784456848432804,7.943323314727351,121.60999999999999,High,0.0,Low,245.60999999999999,61.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU022,Product 022,Home Decor,Table,23.6,95,194,8,76,163,188.8,289,4.025423728813559,12.245762711864407,93.80000000000001,High,0.0,Low,264.8,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU023,Product 023,Kitchen,Cushion,19.31,130,79,12,41,148,231.71999999999997,209,6.73226307612636,10.8234075608493,101.71999999999997,High,0.0,Low,272.71999999999997,64.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU024,Product 024,Lighting,Cookware,19.08,341,18,14,60,259,267.12,359,17.872117400419288,18.815513626834385,-73.88,Low,13.879999999999995,Low,327.12,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU025,Product 025,Storage,Lamp,20.32,1124,61,14,121,582,284.48,1185,55.31496062992126,58.31692913385827,-839.52,Low,718.52,High,405.48,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-14,SKU026,Product 026,Furniture,Shelf,19.64,160,70,5,31,59,98.2,230,8.146639511201629,11.710794297352342,-61.8,Low,30.799999999999997,Low,129.2,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU027,Product 027,Home Decor,Cabinet,18.52,567,103,3,83,133,55.56,670,30.615550755939527,36.17710583153348,-511.44,Low,428.44,High,138.56,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-14,SKU028,Product 028,Kitchen,Rug,23.56,174,55,11,114,337,259.15999999999997,229,7.385398981324279,9.719864176570459,85.15999999999997,High,0.0,Low,373.15999999999997,144.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU029,Product 029,Lighting,Organizer,22.72,261,520,5,196,329,113.6,781,11.487676056338028,34.375,-147.4,Medium,0.0,Low,309.6,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-09-14,SKU030,Product 030,Storage,Sofa,19.79,166,32,9,43,104,178.10999999999999,198,8.388074785245074,10.005053057099545,12.109999999999985,High,0.0,Low,221.10999999999999,23.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU031,Product 031,Furniture,Chair,20.84,93,40,13,28,113,270.92,133,4.462571976967371,6.381957773512476,177.92000000000002,High,0.0,Low,298.92,166.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU032,Product 032,Home Decor,Table,20.88,278,214,11,60,185,229.67999999999998,492,13.314176245210728,23.5632183908046,-48.32000000000002,Medium,0.0,Low,289.67999999999995,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-14,SKU033,Product 033,Kitchen,Cushion,20.3,208,168,12,55,183,243.60000000000002,376,10.246305418719212,18.52216748768473,35.60000000000002,High,0.0,Low,298.6,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU034,Product 034,Lighting,Cookware,20.45,34,103,5,34,58,102.25,137,1.662591687041565,6.699266503667482,68.25,High,0.0,Low,136.25,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU035,Product 035,Storage,Lamp,25.02,670,76,8,137,304,200.16,746,26.778577138289368,29.816147082334133,-469.84000000000003,Low,332.84000000000003,Medium,337.15999999999997,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-14,SKU036,Product 036,Furniture,Shelf,25.48,383,135,3,77,129,76.44,518,15.031397174254316,20.32967032967033,-306.56,Low,229.56,Medium,153.44,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-14,SKU037,Product 037,Home Decor,Cabinet,20.52,355,687,8,315,644,164.16,1042,17.30019493177388,50.77972709551657,-190.84,Medium,0.0,Low,479.15999999999997,0.0,Reorder Required,Plan Reorder,High,80,Healthy
2025-09-14,SKU038,Product 038,Kitchen,Rug,20.7,159,310,12,56,175,248.39999999999998,469,7.681159420289855,22.657004830917874,89.39999999999998,High,0.0,Low,304.4,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU039,Product 039,Lighting,Organizer,21.25,93,35,3,17,31,63.75,128,4.376470588235295,6.023529411764706,-29.25,Low,12.25,Low,80.75,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU040,Product 040,Storage,Sofa,21.47,67,29,9,36,93,193.23,96,3.1206334420121102,4.471355379599442,126.22999999999999,High,0.0,Low,229.23,133.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU041,Product 041,Furniture,Chair,21.41,440,40,4,78,139,85.64,480,20.551144325081736,22.41943017281644,-354.36,Low,276.36,Medium,163.64,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-14,SKU042,Product 042,Home Decor,Table,26.11,90,120,6,41,88,156.66,210,3.4469551895825354,8.04289544235925,66.66,High,0.0,Low,197.66,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-14,SKU043,Product 043,Kitchen,Cushion,26.33,559,211,12,142,393,315.96,770,21.230535510824158,29.244208127611092,-243.04000000000002,Low,101.04000000000002,Low,457.96,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU044,Product 044,Lighting,Cookware,22.03,223,39,5,55,93,110.15,262,10.122560145256468,11.892873354516567,-112.85,Low,57.849999999999994,Low,165.15,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU045,Product 045,Storage,Lamp,23.31,307,142,4,88,142,93.24,449,13.170313170313172,19.262119262119263,-213.76,Low,125.75999999999999,Low,181.24,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU046,Product 046,Furniture,Shelf,22.75,119,182,4,46,96,91.0,301,5.230769230769231,13.23076923076923,-28.0,Medium,0.0,Low,137.0,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-14,SKU047,Product 047,Home Decor,Cabinet,21.81,201,129,9,44,99,196.29,330,9.21595598349381,15.130674002751032,-4.710000000000008,Medium,0.0,Low,240.29,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-14,SKU048,Product 048,Kitchen,Rug,22.26,106,50,3,22,31,66.78,156,4.761904761904762,7.008086253369272,-39.22,Low,17.22,Low,88.78,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-14,SKU049,Product 049,Lighting,Organizer,26.13,780,599,5,206,344,130.65,1379,29.850746268656717,52.77458859548412,-649.35,Low,443.35,High,336.65,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-14,SKU050,Product 050,Storage,Sofa,26.54,328,525,14,69,316,371.56,853,12.358703843255464,32.14016578749058,43.56,High,0.0,Low,440.56,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-15,SKU001,Product 001,Furniture,Chair,22.4,771,147,4,159,289,89.6,918,34.41964285714286,40.98214285714286,-681.4,Low,522.4,High,248.6,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-15,SKU002,Product 002,Home Decor,Table,23.16,526,29,3,94,149,69.48,555,22.711571675302245,23.963730569948186,-456.52,Low,362.52,High,163.48000000000002,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-15,SKU003,Product 003,Kitchen,Cushion,22.94,349,12,3,88,123,68.82000000000001,361,15.213600697471664,15.736704446381864,-280.18,Low,192.18,Medium,156.82,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-15,SKU004,Product 004,Lighting,Cookware,21.86,259,254,6,98,196,131.16,513,11.848124428179323,23.467520585544374,-127.84,Low,29.840000000000003,Low,229.16,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-15,SKU005,Product 005,Storage,Lamp,21.91,471,291,6,129,245,131.46,762,21.49703331811958,34.77863989046098,-339.53999999999996,Low,210.53999999999996,Medium,260.46000000000004,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-15,SKU006,Product 006,Furniture,Shelf,25.51,359,485,13,129,340,331.63,844,14.072912583300665,33.08506468051744,-27.370000000000005,Medium,0.0,Low,460.63,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-15,SKU007,Product 007,Home Decor,Cabinet,27.41,207,460,8,98,237,219.28,667,7.551988325428676,24.334184604159066,12.280000000000001,High,0.0,Low,317.28,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-15,SKU008,Product 008,Kitchen,Rug,22.44,325,155,3,91,161,67.32000000000001,480,14.483065953654188,21.390374331550802,-257.68,Low,166.68,Medium,158.32,0.0,Sufficient Stock,No Action,Low,85,Healthy
2025-09-15,SKU009,Product 009,Lighting,Organizer,23.73,75,89,7,63,131,166.11,164,3.1605562579013906,6.911083017277708,91.11000000000001,High,0.0,Low,229.11,65.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-15,SKU010,Product 010,Storage,Sofa,22.94,83,70,13,22,60,298.22,153,3.6181342632955533,6.669572798605056,215.22000000000003,High,0.0,Low,320.22,167.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-15,SKU011,Product 011,Furniture,Chair,22.57,753,269,3,179,247,67.71000000000001,1022,33.3628710677891,45.281346920691185,-685.29,Low,506.28999999999996,High,246.71,0.0,Sufficient Stock,Do Not Reorder - Excess Stock,High,70,Watch
2025-09-15,SKU012,Product 012,Home Decor,Table,22.52,47,60,12,16,58,270.24,107,2.0870337477797514,4.751332149200711,223.24,High,0.0,Low,286.24,179.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-15,SKU013,Product 013,Kitchen,Cushion,27.1,151,95,4,32,61,108.4,246,5.571955719557195,9.077490774907748,-42.599999999999994,Low,10.599999999999994,Low,140.4,0.0,Sufficient Stock,No Action,Low,100,Healthy
2025-09-15,SKU014,Product 014,Lighting,Cookware,27.6,309,334,10,130,299,276.0,643,11.195652173913043,23.29710144927536,-33.0,Medium,0.0,Low,406.0,0.0,Sufficient Stock,Plan Reorder,High,80,Healthy
2025-09-15,SKU015,Product 015,Storage,Lamp,23.08,187,245,9,119,265,207.71999999999997,432,8.102253032928944,18.717504332755635,20.71999999999997,High,0.0,Low,326.71999999999997,0.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
2025-09-15,SKU016,Product 016,Furniture,Shelf,24.97,255,187,11,30,129,274.66999999999996,442,10.212254705646776,17.701241489787748,19.66999999999996,High,0.0,Low,304.66999999999996,0.0,Sufficient Stock,Urgent Reorder,Critical,50,At Risk
2025-09-15,SKU017,Product 017,Home Decor,Cabinet,24.03,95,26,12,108,274,288.36,121,3.953391593841032,5.035372451102788,193.36,High,0.0,Low,396.36,275.0,Reorder Required,Urgent Reorder,Critical,50,At Risk
